"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","49.43","50.30","50.30","49.01","22.66K","-1.12%"
"2022년 05월 26일","49.99","48.99","50.40","47.30","21.61K","2.33%"
"2022년 05월 25일","48.85","47.40","48.96","47.01","34.42K","3.06%"
"2022년 05월 24일","47.40","48.06","48.06","46.89","52.47K","-2.49%"
"2022년 05월 23일","48.61","49.22","49.22","48.23","27.98K","-1.02%"
"2022년 05월 20일","49.11","48.36","49.35","47.51","39.43K","2.10%"
"2022년 05월 19일","48.10","47.75","48.78","47.65","29.02K","0.71%"
"2022년 05월 18일","47.76","48.05","48.56","47.50","34.48K","-1.79%"
"2022년 05월 17일","48.63","47.81","48.87","47.09","36.05K","2.92%"
"2022년 05월 16일","47.25","47.51","47.51","46.26","32.20K","-0.38%"
"2022년 05월 13일","47.43","46.62","47.76","46.01","40.40K","0.83%"
"2022년 05월 12일","47.04","46.26","47.59","46.01","35.38K","0.88%"
"2022년 05월 11일","46.63","47.75","48.17","46.32","32.07K","-2.00%"
"2022년 05월 10일","47.58","46.63","48.26","46.26","38.19K","3.89%"
"2022년 05월 09일","45.80","46.56","47.00","45.55","47.37K","-2.14%"
"2022년 05월 06일","46.80","46.68","48.29","46.36","35.53K","0.56%"
"2022년 05월 05일","46.54","47.91","49.74","46.06","44.77K","-4.36%"
"2022년 05월 04일","48.66","47.09","48.78","46.31","35.60K","4.13%"
"2022년 05월 03일","46.73","47.43","47.50","46.53","23.91K","-1.00%"
"2022년 05월 02일","47.20","46.51","47.29","45.90","47.11K","1.77%"
"2022년 04월 29일","46.38","48.03","48.85","46.17","35.56K","-3.44%"
