"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.100","2.090","2.157","2.070","17.68K","-0.47%"
"2022년 05월 26일","2.110","2.150","2.170","2.070","32.93K","-3.65%"
"2022년 05월 25일","2.190","2.157","2.190","2.120","6.39K","3.30%"
"2022년 05월 24일","2.120","2.140","2.200","2.120","7.12K","-1.85%"
"2022년 05월 23일","2.160","2.280","2.280","2.140","16.05K","-2.26%"
"2022년 05월 20일","2.210","2.170","2.240","2.170","20.99K","-3.07%"
"2022년 05월 19일","2.280","2.360","2.360","2.230","4.50K","0.44%"
"2022년 05월 18일","2.270","2.260","2.579","2.230","9.07K","-0.44%"
"2022년 05월 17일","2.280","2.280","2.360","2.260","19.22K","1.33%"
"2022년 05월 16일","2.250","2.350","2.350","2.225","9.40K","0.90%"
"2022년 05월 13일","2.230","2.280","2.370","2.220","16.27K","0.00%"
"2022년 05월 12일","2.230","2.290","2.290","2.170","13.90K","0.90%"
"2022년 05월 11일","2.210","2.190","2.390","2.170","57.59K","-14.34%"
"2022년 05월 10일","2.580","2.690","2.690","2.515","21.59K","-1.53%"
"2022년 05월 09일","2.620","2.510","2.650","2.420","61.63K","8.71%"
"2022년 05월 06일","2.410","2.315","2.640","2.300","35.60K","0.42%"
"2022년 05월 05일","2.400","2.440","2.480","2.290","11.59K","-2.44%"
"2022년 05월 04일","2.460","2.390","2.480","2.300","17.14K","2.07%"
"2022년 05월 03일","2.410","2.450","2.550","2.341","38.56K","0.84%"
"2022년 05월 02일","2.390","2.330","2.475","2.330","14.98K","1.70%"
"2022년 04월 29일","2.350","2.385","2.510","2.350","20.42K","-3.69%"
