"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","11.45","11.42","11.75","11.42","0.64K","-3.54%"
"2022년 05월 18일","11.87","12.22","12.22","11.87","1.75K","-1.08%"
"2022년 05월 17일","12.00","12.00","12.01","12.00","3.35K","-3.69%"
"2022년 05월 11일","12.46","12.46","12.46","12.46","-","0.95%"
"2022년 05월 10일","12.34","12.49","12.49","12.00","0.60K","2.86%"
"2022년 05월 09일","12.00","12.03","12.03","12.00","1.06K","-7.62%"
"2022년 05월 06일","12.99","12.00","12.99","12.00","0.37K","3.92%"
"2022년 05월 05일","12.50","12.50","12.50","12.50","0.27K","2.38%"
"2022년 05월 04일","12.21","12.21","12.21","12.21","-","1.41%"
"2022년 05월 03일","12.04","12.04","12.04","12.04","0.11K","-7.67%"
"2022년 04월 29일","13.04","12.01","13.20","12.01","1.95K","6.36%"
"2022년 04월 28일","12.26","12.06","12.26","11.52","1.36K","1.24%"
"2022년 04월 27일","12.11","12.12","12.25","12.11","1.23K","-3.12%"
"2022년 04월 26일","12.50","12.50","12.50","12.50","3.80K","0.00%"
"2022년 04월 25일","12.50","12.59","12.59","12.50","2.77K","-0.48%"
"2022년 04월 22일","12.56","12.58","12.58","12.56","1.51K","0.16%"
"2022년 04월 21일","12.54","12.50","12.54","12.50","3.68K","0.32%"
"2022년 04월 20일","12.50","12.51","12.51","12.50","1.36K","-1.88%"
"2022년 04월 19일","12.74","12.74","12.74","12.74","-","1.92%"
"2022년 04월 18일","12.50","12.50","12.50","12.50","0.29K","9.17%"
"2022년 05월 20일","11.45","11.42","11.75","11.42","0.64K","-3.54%"
"2022년 05월 18일","11.87","12.22","12.22","11.87","1.75K","-1.08%"
"2022년 05월 17일","12.00","12.00","12.01","12.00","3.35K","-3.69%"
"2022년 05월 11일","12.46","12.46","12.46","12.46","-","0.95%"
"2022년 05월 10일","12.34","12.49","12.49","12.00","0.60K","2.86%"
"2022년 05월 09일","12.00","12.03","12.03","12.00","1.06K","-7.62%"
"2022년 05월 06일","12.99","12.00","12.99","12.00","0.37K","3.92%"
"2022년 05월 05일","12.50","12.50","12.50","12.50","0.27K","2.38%"
"2022년 05월 04일","12.21","12.21","12.21","12.21","-","1.41%"
"2022년 05월 03일","12.04","12.04","12.04","12.04","0.11K","-7.67%"
