"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","23.34","23.35","23.53","23.26","118.20K","1.00%"
"2022년 05월 26일","23.11","22.94","23.33","22.93","160.83K","1.40%"
"2022년 05월 25일","22.79","22.59","22.98","22.44","107.71K","1.06%"
"2022년 05월 24일","22.55","22.32","22.67","22.05","201.90K","0.99%"
"2022년 05월 23일","22.33","22.25","22.58","21.93","189.75K","2.67%"
"2022년 05월 20일","21.75","22.00","22.12","21.42","185.86K","0.18%"
"2022년 05월 19일","21.71","21.87","22.08","21.63","214.97K","-1.36%"
"2022년 05월 18일","22.01","22.11","22.24","21.71","256.50K","-5.37%"
"2022년 05월 17일","23.26","22.88","23.34","22.83","84.19K","3.65%"
"2022년 05월 16일","22.44","22.39","22.59","22.07","167.84K","0.00%"
"2022년 05월 13일","22.44","22.56","22.90","22.19","133.76K","-0.09%"
"2022년 05월 12일","22.46","22.52","22.55","21.90","177.35K","-0.09%"
"2022년 05월 11일","22.48","22.75","23.13","22.47","109.57K","-0.84%"
"2022년 05월 10일","22.67","23.14","23.28","22.29","152.39K","-1.22%"
"2022년 05월 09일","22.95","23.01","23.21","22.79","117.72K","-0.91%"
"2022년 05월 06일","23.16","23.27","23.50","22.74","157.73K","-1.40%"
"2022년 05월 05일","23.49","23.74","23.86","23.16","176.18K","-2.13%"
"2022년 05월 04일","24.00","23.24","24.07","23.10","120.85K","2.78%"
"2022년 05월 03일","23.35","23.13","23.50","22.90","137.03K","1.13%"
"2022년 05월 02일","23.09","23.36","23.53","22.52","237.24K","-0.26%"
"2022년 04월 29일","23.15","23.95","24.15","23.00","140.40K","-3.74%"
