"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","180.11","178.75","180.55","173.73","2.74M","2.46%"
"2022년 05월 19일","175.79","175.07","179.99","173.49","1.67M","0.23%"
"2022년 05월 18일","175.39","182.58","185.31","174.44","2.65M","-5.52%"
"2022년 05월 17일","185.64","182.04","185.87","181.13","2.91M","4.89%"
"2022년 05월 16일","176.99","180.05","181.15","176.49","1.95M","-2.75%"
"2022년 05월 13일","181.99","176.90","183.10","175.61","2.88M","4.80%"
"2022년 05월 12일","173.66","169.91","175.08","168.70","2.53M","1.63%"
"2022년 05월 11일","170.87","175.93","178.61","170.55","3.65M","-4.24%"
"2022년 05월 10일","178.44","178.03","181.79","172.62","3.44M","3.20%"
"2022년 05월 09일","172.90","174.93","176.79","171.85","3.70M","-2.64%"
"2022년 05월 06일","177.58","177.00","182.27","173.73","2.46M","-0.44%"
"2022년 05월 05일","178.37","180.64","182.42","175.78","3.97M","-4.06%"
"2022년 05월 04일","185.92","180.66","186.02","173.60","3.17M","4.41%"
"2022년 05월 03일","178.07","176.28","179.29","172.00","3.14M","0.60%"
"2022년 05월 02일","177.00","172.26","177.62","170.26","2.78M","3.57%"
"2022년 04월 29일","170.90","174.47","178.11","170.64","2.89M","-3.58%"
"2022년 04월 28일","177.25","170.83","179.35","170.31","3.09M","3.80%"
"2022년 04월 27일","170.76","166.65","172.41","165.67","3.34M","1.79%"
"2022년 04월 26일","167.75","169.95","170.96","167.70","3.35M","-2.94%"
"2022년 04월 25일","172.84","169.96","173.50","169.01","2.78M","1.22%"
"2022년 04월 22일","170.75","174.76","175.33","170.01","2.16M","-2.34%"
