"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.6800","0.6500","0.7010","0.6275","640.54K","6.45%"
"2022년 05월 26일","0.6388","0.5854","0.6420","0.5650","832.97K","6.97%"
"2022년 05월 25일","0.5972","0.5611","0.6100","0.5600","725.76K","1.22%"
"2022년 05월 24일","0.5900","0.5000","0.5955","0.5000","1.22M","10.55%"
"2022년 05월 23일","0.5337","0.5043","0.5400","0.4731","1.43M","2.61%"
"2022년 05월 20일","0.5201","0.4835","0.5300","0.4701","1.08M","7.57%"
"2022년 05월 19일","0.4835","0.4500","0.5200","0.4400","1.66M","8.72%"
"2022년 05월 18일","0.4447","0.3845","0.4510","0.3830","3.26M","8.46%"
"2022년 05월 17일","0.4100","0.5383","0.5589","0.4023","45.46M","16.02%"
"2022년 05월 16일","0.3534","0.3500","0.3638","0.3500","147.84K","0.77%"
"2022년 05월 13일","0.3507","0.3500","0.3710","0.3500","162.82K","9.66%"
"2022년 05월 12일","0.3198","0.3100","0.3200","0.2950","220.86K","0.31%"
"2022년 05월 11일","0.3188","0.3700","0.4000","0.3000","312.57K","-19.33%"
"2022년 05월 10일","0.3952","0.4004","0.4160","0.3873","115.83K","-3.61%"
"2022년 05월 09일","0.4100","0.4100","0.4252","0.4032","186.68K","-2.47%"
"2022년 05월 06일","0.4204","0.4256","0.4799","0.4108","151.02K","-3.07%"
"2022년 05월 05일","0.4337","0.4424","0.4490","0.4247","83.57K","-2.32%"
"2022년 05월 04일","0.4440","0.4480","0.4480","0.4286","34.21K","0.36%"
"2022년 05월 03일","0.4424","0.4100","0.4500","0.4100","23.67K","5.23%"
"2022년 05월 02일","0.4204","0.4319","0.4550","0.4170","94.36K","-2.69%"
"2022년 04월 29일","0.4320","0.4500","0.4598","0.4100","133.96K","-1.82%"
