"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","313.95","315.35","315.80","306.43","1.85M","-0.84%"
"2022년 05월 23일","316.61","312.72","321.83","311.07","2.54M","3.20%"
"2022년 05월 20일","306.80","311.26","312.59","299.41","2.20M","-0.45%"
"2022년 05월 19일","308.20","303.82","309.99","303.39","2.11M","0.48%"
"2022년 05월 18일","306.73","309.00","312.86","304.88","1.99M","-1.99%"
"2022년 05월 17일","312.97","309.87","314.32","308.13","2.03M","3.14%"
"2022년 05월 16일","303.44","305.95","306.47","300.55","1.54M","-1.16%"
"2022년 05월 13일","306.99","303.63","309.63","303.57","2.11M","2.53%"
"2022년 05월 12일","299.41","300.00","302.89","293.90","3.39M","-0.71%"
"2022년 05월 11일","301.55","305.06","310.91","301.00","2.29M","-1.15%"
"2022년 05월 10일","305.06","311.72","315.15","300.65","2.78M","-1.24%"
"2022년 05월 09일","308.89","308.92","313.77","304.98","3.23M","-1.30%"
"2022년 05월 06일","312.96","312.28","313.71","306.06","2.38M","-0.04%"
"2022년 05월 05일","313.07","320.50","320.68","308.69","2.62M","-3.41%"
"2022년 05월 04일","324.11","315.83","324.80","312.17","2.60M","3.00%"
"2022년 05월 03일","314.66","311.52","319.52","311.32","2.61M","1.37%"
"2022년 05월 02일","310.42","305.81","311.37","302.21","2.73M","1.61%"
"2022년 04월 29일","305.49","317.25","319.08","304.71","3.03M","-4.06%"
"2022년 04월 28일","318.41","316.97","319.31","312.16","2.12M","1.65%"
"2022년 04월 27일","313.23","312.14","319.24","312.14","2.46M","0.04%"
"2022년 04월 26일","313.12","317.95","321.60","312.80","2.72M","-2.58%"
"2022년 04월 25일","321.42","316.38","322.16","312.74","3.09M","0.52%"
