"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","162.44","163.60","165.16","156.72","3.98M","0.93%"
"2022년 05월 19일","160.94","160.85","164.17","159.08","3.81M","0.64%"
"2022년 05월 18일","159.92","166.33","166.33","159.24","5.68M","-2.39%"
"2022년 05월 17일","163.84","160.99","164.38","160.62","4.93M","4.07%"
"2022년 05월 16일","157.44","157.23","159.18","155.58","2.31M","-0.82%"
"2022년 05월 13일","158.74","155.04","159.70","153.88","4.78M","3.83%"
"2022년 05월 12일","152.89","151.04","153.68","149.97","3.11M","0.59%"
"2022년 05월 11일","151.99","153.43","157.31","151.75","3.86M","-2.08%"
"2022년 05월 10일","155.22","155.94","158.51","152.65","3.08M","1.95%"
"2022년 05월 09일","152.25","154.20","156.03","151.78","4.12M","-2.49%"
"2022년 05월 06일","156.13","156.55","158.77","154.35","2.71M","-1.33%"
"2022년 05월 05일","158.24","162.02","163.37","156.51","3.96M","-3.96%"
"2022년 05월 04일","164.77","158.68","164.92","154.26","3.94M","3.71%"
"2022년 05월 03일","158.87","157.88","159.71","156.51","2.44M","0.46%"
"2022년 05월 02일","158.15","155.34","158.54","152.79","2.87M","2.44%"
"2022년 04월 29일","154.38","158.04","159.72","154.24","4.83M","-3.78%"
"2022년 04월 28일","160.45","153.94","162.24","153.79","4.06M","5.75%"
"2022년 04월 27일","151.72","149.68","155.73","149.68","3.07M","-0.71%"
"2022년 04월 26일","152.81","156.93","157.32","152.74","3.66M","-3.84%"
"2022년 04월 25일","158.92","154.19","159.15","153.76","4.49M","2.36%"
"2022년 04월 22일","155.25","157.98","159.63","155.17","2.64M","-2.18%"
