"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","4.14","4.07","4.18","3.98","3.97M","3.50%"
"2022년 05월 19일","4.00","3.77","4.06","3.77","2.05M","6.10%"
"2022년 05월 18일","3.77","3.90","3.97","3.68","1.90M","-4.56%"
"2022년 05월 17일","3.95","4.00","4.03","3.87","2.20M","1.80%"
"2022년 05월 16일","3.88","4.03","4.08","3.86","1.35M","-3.48%"
"2022년 05월 13일","4.02","3.86","4.07","3.85","2.27M","6.35%"
"2022년 05월 12일","3.78","3.51","3.85","3.48","2.34M","6.18%"
"2022년 05월 11일","3.56","3.85","3.88","3.51","2.36M","-8.01%"
"2022년 05월 10일","3.87","3.88","4.12","3.61","2.36M","4.59%"
"2022년 05월 09일","3.70","4.01","4.19","3.66","2.15M","-10.63%"
"2022년 05월 06일","4.14","4.02","4.22","3.87","1.47M","-3.72%"
"2022년 05월 05일","4.30","4.50","4.52","4.16","1.79M","-6.11%"
"2022년 05월 04일","4.58","4.45","4.60","4.18","1.42M","2.46%"
"2022년 05월 03일","4.47","4.47","4.60","4.37","1.20M","0.68%"
"2022년 05월 02일","4.44","4.15","4.45","4.11","1.58M","6.99%"
"2022년 04월 29일","4.15","4.30","4.48","4.14","927.89K","-3.94%"
"2022년 04월 28일","4.32","4.41","4.44","4.02","1.28M","-0.92%"
"2022년 04월 27일","4.36","4.49","4.56","4.32","938.86K","-3.11%"
"2022년 04월 26일","4.50","4.76","4.80","4.50","1.41M","-6.83%"
"2022년 04월 25일","4.83","4.64","4.84","4.64","998.54K","2.77%"
"2022년 04월 22일","4.70","4.74","4.86","4.64","1.11M","-1.26%"
