"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","35.65","35.47","35.96","34.96","45.75M","-0.61%"
"2022년 05월 23일","35.87","34.76","36.26","34.66","68.57M","5.94%"
"2022년 05월 20일","33.86","34.80","34.98","32.96","62.41M","-1.71%"
"2022년 05월 19일","34.45","34.29","34.84","34.25","47.00M","-1.23%"
"2022년 05월 18일","34.88","35.62","35.69","34.60","46.68M","-3.08%"
"2022년 05월 17일","35.99","35.62","36.22","35.43","41.94M","3.39%"
"2022년 05월 16일","34.81","35.00","35.17","34.41","38.86M","-1.02%"
"2022년 05월 13일","35.17","35.53","35.73","34.76","48.89M","0.29%"
"2022년 05월 12일","35.07","35.01","35.43","34.26","60.94M","-1.41%"
"2022년 05월 11일","35.57","35.90","36.92","35.51","54.75M","-0.53%"
"2022년 05월 10일","35.76","36.75","37.13","35.18","59.89M","-1.68%"
"2022년 05월 09일","36.37","36.87","37.06","36.06","51.24M","-2.88%"
"2022년 05월 06일","37.45","37.37","37.62","36.61","50.44M","-0.24%"
"2022년 05월 05일","37.54","38.05","38.21","36.87","48.86M","-2.80%"
"2022년 05월 04일","38.62","37.37","38.75","37.28","57.86M","4.01%"
"2022년 05월 03일","37.13","36.34","37.63","36.33","48.49M","2.74%"
"2022년 05월 02일","36.14","36.00","36.27","35.41","46.42M","1.29%"
"2022년 04월 29일","35.68","36.75","37.13","35.54","47.42M","-3.07%"
"2022년 04월 28일","36.81","36.73","36.95","36.16","39.23M","1.54%"
"2022년 04월 27일","36.25","36.27","36.91","36.17","39.38M","-0.55%"
"2022년 04월 26일","36.45","36.83","37.53","36.43","43.74M","-2.25%"
"2022년 04월 25일","37.29","36.89","37.40","35.93","63.96M","-0.72%"
