"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","297.87","297.15","299.64","292.28","1.83M","1.21%"
"2022년 05월 26일","294.30","287.69","297.14","284.58","1.24M","2.43%"
"2022년 05월 25일","287.32","280.95","290.72","280.18","1.32M","0.52%"
"2022년 05월 24일","285.84","282.04","309.60","276.57","1.79M","-0.19%"
"2022년 05월 23일","286.37","286.45","292.53","283.59","1.38M","0.38%"
"2022년 05월 20일","285.28","286.30","288.99","271.23","2.29M","3.68%"
"2022년 05월 19일","275.16","267.59","281.61","265.72","1.67M","1.69%"
"2022년 05월 18일","270.58","276.58","283.28","268.43","2.22M","-4.32%"
"2022년 05월 17일","282.81","283.43","287.00","275.17","1.54M","2.63%"
"2022년 05월 16일","275.57","279.30","287.38","274.78","1.27M","-2.12%"
"2022년 05월 13일","281.55","272.56","283.49","272.34","1.73M","5.58%"
"2022년 05월 12일","266.66","257.00","277.40","254.00","2.16M","2.18%"
"2022년 05월 11일","260.96","261.60","278.74","259.38","3.13M","-0.32%"
"2022년 05월 10일","261.79","258.78","267.30","245.52","2.63M","6.76%"
"2022년 05월 09일","245.22","259.76","261.90","243.63","2.15M","-7.94%"
"2022년 05월 06일","266.37","279.12","279.50","263.26","1.60M","-6.38%"
"2022년 05월 05일","284.52","303.00","306.39","275.80","2.64M","-0.99%"
"2022년 05월 04일","287.37","284.19","288.49","267.76","2.27M","0.29%"
"2022년 05월 03일","286.53","292.02","294.00","283.63","1.01M","-1.88%"
"2022년 05월 02일","292.02","288.56","294.49","283.53","1.29M","1.04%"
"2022년 04월 29일","289.01","306.22","309.88","287.64","1.20M","-6.36%"
