"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.230","4.140","4.280","4.100","87.05K","1.68%"
"2022년 05월 26일","4.160","3.920","4.340","3.850","154.40K","6.94%"
"2022년 05월 25일","3.890","4.020","4.130","3.890","82.17K","-2.75%"
"2022년 05월 24일","4.000","3.930","4.040","3.850","153.39K","-0.50%"
"2022년 05월 23일","4.020","3.989","4.056","3.910","55.00K","0.25%"
"2022년 05월 20일","4.010","4.150","4.190","3.963","92.83K","-3.61%"
"2022년 05월 19일","4.160","4.140","4.270","4.070","119.98K","0.24%"
"2022년 05월 18일","4.150","4.150","4.240","4.030","171.50K","-2.35%"
"2022년 05월 17일","4.250","4.130","4.260","4.040","145.81K","5.72%"
"2022년 05월 16일","4.020","3.990","4.170","3.910","165.52K","0.50%"
"2022년 05월 13일","4.000","3.600","4.025","3.600","225.48K","12.04%"
"2022년 05월 12일","3.570","3.420","3.720","3.413","357.57K","1.71%"
"2022년 05월 11일","3.510","3.760","3.835","3.500","253.75K","-6.77%"
"2022년 05월 10일","3.765","4.020","4.068","3.725","450.08K","-3.21%"
"2022년 05월 09일","3.890","4.210","4.270","3.870","279.15K","-9.74%"
"2022년 05월 06일","4.310","4.550","4.550","4.190","373.94K","-6.51%"
"2022년 05월 05일","4.610","4.860","4.977","4.480","304.54K","-4.95%"
"2022년 05월 04일","4.850","5.190","5.200","4.780","457.16K","-6.19%"
"2022년 05월 03일","5.170","5.190","5.230","5.040","116.44K","-0.39%"
"2022년 05월 02일","5.190","5.040","5.260","5.010","119.13K","2.17%"
"2022년 04월 29일","5.080","5.151","5.300","5.020","98.84K","-3.42%"
