"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","320.49","321.00","321.64","315.69","1.70M","0.02%"
"2022년 05월 23일","320.42","319.92","323.53","318.73","1.96M","1.66%"
"2022년 05월 20일","315.18","315.51","316.75","307.33","2.37M","1.44%"
"2022년 05월 19일","310.70","308.47","314.10","307.95","1.96M","0.20%"
"2022년 05월 18일","310.07","314.62","316.29","308.91","1.73M","-2.73%"
"2022년 05월 17일","318.77","316.92","318.90","314.93","1.39M","3.02%"
"2022년 05월 16일","309.44","307.35","311.63","304.93","1.60M","0.22%"
"2022년 05월 13일","308.77","303.43","311.18","302.59","1.85M","2.47%"
"2022년 05월 12일","301.34","296.51","302.33","296.32","2.45M","0.30%"
"2022년 05월 11일","300.45","298.08","306.73","297.40","1.76M","0.36%"
"2022년 05월 10일","299.38","306.20","306.65","298.09","2.52M","-0.30%"
"2022년 05월 09일","300.27","303.72","305.60","299.82","2.03M","-2.72%"
"2022년 05월 06일","308.66","305.48","309.82","303.79","2.27M","-1.26%"
"2022년 05월 05일","312.61","318.88","319.68","309.43","1.77M","-2.99%"
"2022년 05월 04일","322.24","314.81","322.90","312.14","1.73M","2.62%"
"2022년 05월 03일","314.01","314.12","316.69","311.92","1.77M","0.23%"
"2022년 05월 02일","313.29","314.56","315.65","306.90","2.16M","0.43%"
"2022년 04월 29일","311.96","313.63","318.86","310.97","2.53M","-1.02%"
"2022년 04월 28일","315.19","305.50","316.52","303.02","3.30M","2.65%"
"2022년 04월 27일","307.04","304.37","310.06","303.47","2.61M","1.16%"
"2022년 04월 26일","303.53","311.64","313.55","303.53","2.50M","-3.33%"
"2022년 04월 25일","313.99","311.30","314.17","306.52","2.29M","1.38%"
