"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","219.82","216.19","220.99","215.76","1.48M","1.44%"
"2022년 05월 23일","216.70","215.19","217.78","214.80","1.78M","1.50%"
"2022년 05월 20일","213.50","218.38","218.58","210.19","1.99M","-1.97%"
"2022년 05월 19일","217.78","223.90","224.39","216.66","2.11M","-3.63%"
"2022년 05월 18일","225.98","230.52","232.25","225.45","1.92M","-2.44%"
"2022년 05월 17일","231.62","229.25","232.41","226.83","1.05M","1.68%"
"2022년 05월 16일","227.80","226.71","228.35","225.26","1.23M","0.66%"
"2022년 05월 13일","226.31","225.04","227.30","222.86","1.56M","1.26%"
"2022년 05월 12일","223.49","226.02","227.99","219.43","2.12M","-1.52%"
"2022년 05월 11일","226.94","229.34","232.48","226.09","1.83M","-1.03%"
"2022년 05월 10일","229.30","230.00","233.84","226.76","1.74M","-0.03%"
"2022년 05월 09일","229.37","237.98","238.29","228.47","1.92M","-4.27%"
"2022년 05월 06일","239.60","238.40","240.92","236.00","1.33M","0.15%"
"2022년 05월 05일","239.24","242.46","244.15","238.00","2.17M","-1.51%"
"2022년 05월 04일","242.92","233.99","243.36","232.11","1.91M","4.09%"
"2022년 05월 03일","233.38","234.59","236.70","232.39","1.83M","0.06%"
"2022년 05월 02일","233.25","236.53","238.56","230.43","1.77M","-1.39%"
"2022년 04월 29일","236.53","241.25","241.97","236.00","1.83M","-1.94%"
"2022년 04월 28일","241.20","242.43","243.28","239.35","1.44M","0.51%"
"2022년 04월 27일","239.98","237.11","247.00","237.11","2.28M","1.29%"
"2022년 04월 26일","236.93","238.63","241.62","236.93","1.30M","-0.94%"
"2022년 04월 25일","239.18","239.02","239.77","234.85","1.53M","0.16%"
