"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","50.36","50.96","51.12","49.59","3.93M","0.12%"
"2022년 05월 26일","50.30","50.09","50.95","49.98","1.05M","1.76%"
"2022년 05월 25일","49.43","48.43","49.74","48.21","884.62K","1.27%"
"2022년 05월 24일","48.81","48.92","49.02","47.99","689.36K","-0.61%"
"2022년 05월 23일","49.11","49.46","50.00","48.78","1.04M","0.31%"
"2022년 05월 20일","48.96","48.88","49.10","47.79","1.04M","1.26%"
"2022년 05월 19일","48.35","47.67","48.89","47.42","1.17M","0.54%"
"2022년 05월 18일","48.09","49.74","50.01","47.79","1.39M","-4.90%"
"2022년 05월 17일","50.57","50.40","50.59","49.56","595.09K","1.91%"
"2022년 05월 16일","49.62","49.61","49.88","48.46","1.05M","-0.80%"
"2022년 05월 13일","50.02","50.01","50.74","49.37","797.90K","1.11%"
"2022년 05월 12일","49.47","48.43","49.55","48.24","1.49M","1.62%"
"2022년 05월 11일","48.68","48.92","49.88","48.43","1.41M","-1.00%"
"2022년 05월 10일","49.17","51.52","51.83","48.66","1.83M","-3.95%"
"2022년 05월 09일","51.19","49.77","52.06","49.66","1.79M","1.41%"
"2022년 05월 06일","50.48","51.06","51.21","49.31","1.63M","-1.89%"
"2022년 05월 05일","51.45","53.10","53.49","50.97","1.40M","-4.35%"
"2022년 05월 04일","53.79","52.50","54.03","51.85","1.45M","2.36%"
"2022년 05월 03일","52.55","51.70","52.94","51.48","1.48M","1.90%"
"2022년 05월 02일","51.57","50.66","52.02","50.49","1.52M","1.62%"
