"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","84.92","83.23","85.04","82.44","4.68M","2.23%"
"2022년 05월 23일","83.07","83.50","83.79","82.23","2.82M","0.64%"
"2022년 05월 20일","82.54","82.20","82.70","81.23","3.47M","0.40%"
"2022년 05월 19일","82.21","82.29","82.43","80.85","4.93M","-0.54%"
"2022년 05월 18일","82.66","84.25","84.38","82.40","3.92M","-1.89%"
"2022년 05월 17일","84.25","83.76","84.28","82.18","3.49M","0.67%"
"2022년 05월 16일","83.69","83.60","84.13","82.97","2.81M","0.10%"
"2022년 05월 13일","83.61","83.45","83.74","82.10","2.62M","0.86%"
"2022년 05월 12일","82.90","83.00","83.72","81.68","4.05M","-0.14%"
"2022년 05월 11일","83.02","81.83","84.27","81.51","4.54M","1.29%"
"2022년 05월 10일","81.96","83.93","85.06","81.06","5.26M","-2.16%"
"2022년 05월 09일","83.77","83.55","84.69","82.35","4.32M","-0.30%"
"2022년 05월 06일","84.02","82.48","84.24","82.00","4.84M","1.18%"
"2022년 05월 05일","83.04","82.26","83.68","81.57","4.93M","0.64%"
"2022년 05월 04일","82.51","81.15","82.75","80.81","3.72M","1.58%"
"2022년 05월 03일","81.23","81.55","82.50","80.73","3.12M","0.22%"
"2022년 05월 02일","81.05","81.98","82.57","80.24","3.11M","-0.72%"
"2022년 04월 29일","81.64","83.68","83.68","81.57","4.14M","-2.66%"
"2022년 04월 28일","83.87","83.62","84.23","83.08","2.92M","0.59%"
"2022년 04월 27일","83.38","83.57","84.36","82.78","2.76M","-0.23%"
"2022년 04월 26일","83.57","84.20","85.10","83.53","2.53M","-1.17%"
"2022년 04월 25일","84.56","85.22","85.42","83.10","3.82M","-0.39%"
