"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.989","0.930","0.989","0.930","59.01K","5.14%"
"2022년 05월 26일","0.941","0.850","0.950","0.835","110.63K","12.04%"
"2022년 05월 25일","0.840","0.750","0.855","0.750","135.99K","9.80%"
"2022년 05월 24일","0.765","0.760","0.810","0.731","148.66K","-0.68%"
"2022년 05월 23일","0.770","0.879","0.890","0.761","185.75K","-0.64%"
"2022년 05월 20일","0.775","0.929","0.929","0.775","100.31K","-8.84%"
"2022년 05월 19일","0.850","0.817","0.920","0.757","84.18K","3.58%"
"2022년 05월 18일","0.821","0.803","0.830","0.790","42.62K","-1.08%"
"2022년 05월 17일","0.830","0.820","0.850","0.809","37.22K","0.55%"
"2022년 05월 16일","0.826","0.737","0.830","0.737","28.00K","8.32%"
"2022년 05월 13일","0.762","0.735","0.810","0.735","36.78K","-1.37%"
"2022년 05월 12일","0.773","0.757","0.780","0.725","40.01K","1.31%"
"2022년 05월 11일","0.763","0.772","0.798","0.750","93.56K","-2.42%"
"2022년 05월 10일","0.782","0.770","0.793","0.721","256.57K","1.51%"
"2022년 05월 09일","0.770","0.830","0.870","0.758","149.61K","-11.48%"
"2022년 05월 06일","0.870","0.890","0.912","0.857","91.20K","-2.28%"
"2022년 05월 05일","0.890","0.930","0.938","0.890","114.78K","-6.57%"
"2022년 05월 04일","0.953","1.010","1.010","0.930","38.06K","0.26%"
"2022년 05월 03일","0.950","0.940","1.040","0.920","79.38K","-1.51%"
"2022년 05월 02일","0.965","0.950","1.020","0.950","33.63K","2.66%"
"2022년 04월 29일","0.940","0.980","1.000","0.940","80.08K","-6.00%"
