"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","80.73","80.98","81.14","80.16","117.56K","-0.02%"
"2022년 05월 26일","80.75","80.74","81.74","80.17","165.75K","0.98%"
"2022년 05월 25일","79.97","79.80","80.53","78.38","1.34M","0.08%"
"2022년 05월 24일","79.91","79.56","79.97","77.07","528.59K","-0.21%"
"2022년 05월 23일","80.08","81.14","81.79","78.32","271.11K","-1.10%"
"2022년 05월 20일","80.97","81.36","81.36","79.35","99.80K","-0.06%"
"2022년 05월 19일","81.02","81.72","81.87","79.93","161.61K","-1.21%"
"2022년 05월 18일","82.01","81.85","84.21","81.57","128.03K","0.21%"
"2022년 05월 17일","81.84","82.59","82.88","81.11","105.50K","-0.39%"
"2022년 05월 16일","82.16","81.01","82.22","80.60","120.67K","1.58%"
"2022년 05월 13일","80.88","81.64","81.64","79.95","86.71K","-0.47%"
"2022년 05월 12일","81.26","81.38","82.36","79.90","107.53K","0.48%"
"2022년 05월 11일","80.87","80.07","82.01","79.72","84.22K","0.92%"
"2022년 05월 10일","80.13","81.07","82.34","78.47","79.61K","-0.83%"
"2022년 05월 09일","80.80","79.59","81.13","79.13","77.97K","1.76%"
"2022년 05월 06일","79.40","79.98","79.98","77.94","67.89K","-0.04%"
"2022년 05월 05일","79.43","79.40","80.37","78.94","82.32K","-0.98%"
"2022년 05월 04일","80.22","77.58","80.23","77.45","98.72K","3.42%"
"2022년 05월 03일","77.57","77.37","78.32","76.56","82.12K","1.04%"
"2022년 05월 02일","76.77","77.75","78.44","75.84","124.20K","-1.41%"
"2022년 04월 29일","77.87","78.61","78.61","77.11","159.19K","-0.84%"
