"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","187.47","185.21","188.18","182.83","316.59K","1.06%"
"2022년 05월 23일","185.50","186.00","188.06","184.60","399.95K","0.01%"
"2022년 05월 20일","185.49","184.37","185.79","180.53","1.35M","1.26%"
"2022년 05월 19일","183.19","179.98","185.68","179.30","417.81K","0.91%"
"2022년 05월 18일","181.53","186.92","186.93","181.04","463.06K","-4.02%"
"2022년 05월 17일","189.13","188.56","189.28","186.11","299.30K","1.97%"
"2022년 05월 16일","185.47","184.10","186.85","180.69","333.03K","-0.38%"
"2022년 05월 13일","186.17","185.66","188.21","183.90","295.44K","0.92%"
"2022년 05월 12일","184.48","181.97","185.57","181.13","458.77K","1.06%"
"2022년 05월 11일","182.54","183.71","187.95","182.41","618.28K","-1.22%"
"2022년 05월 10일","184.79","190.51","190.51","182.27","639.52K","-2.23%"
"2022년 05월 09일","189.00","186.07","191.81","185.22","599.96K","0.50%"
"2022년 05월 06일","188.06","188.64","188.95","183.46","428.32K","-0.90%"
"2022년 05월 05일","189.76","195.75","197.09","188.30","374.17K","-3.91%"
"2022년 05월 04일","197.49","190.53","198.21","189.27","420.74K","3.32%"
"2022년 05월 03일","191.14","189.93","193.13","189.25","381.98K","0.56%"
"2022년 05월 02일","190.08","190.13","192.38","186.50","563.43K","0.14%"
"2022년 04월 29일","189.82","193.89","196.15","189.46","517.24K","-3.12%"
"2022년 04월 28일","195.94","192.52","196.26","190.35","584.75K","1.97%"
"2022년 04월 27일","192.15","192.20","195.02","187.63","819.98K","2.84%"
"2022년 04월 26일","186.85","191.07","191.32","186.85","410.10K","-2.54%"
"2022년 04월 25일","191.71","191.37","191.76","186.97","504.31K","0.15%"
