"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.420","6.400","6.460","6.340","481.87K","1.42%"
"2022년 05월 26일","6.330","6.370","6.550","6.285","279.95K","0.64%"
"2022년 05월 25일","6.290","6.320","6.450","6.210","351.94K","0.48%"
"2022년 05월 24일","6.260","6.110","6.320","5.885","440.39K","2.62%"
"2022년 05월 23일","6.100","6.340","6.340","6.060","332.98K","-2.09%"
"2022년 05월 20일","6.230","6.250","6.380","6.130","271.19K","1.14%"
"2022년 05월 19일","6.160","6.160","6.270","6.110","353.20K","-0.96%"
"2022년 05월 18일","6.220","6.310","6.430","6.195","506.21K","-1.43%"
"2022년 05월 17일","6.310","6.200","6.330","6.185","371.27K","2.44%"
"2022년 05월 16일","6.160","6.140","6.320","6.110","340.52K","1.15%"
"2022년 05월 13일","6.090","6.040","6.120","6.000","554.47K","2.01%"
"2022년 05월 12일","5.970","5.720","5.990","5.710","229.54K","3.65%"
"2022년 05월 11일","5.760","5.920","6.040","5.710","315.78K","-2.87%"
"2022년 05월 10일","5.930","6.030","6.160","5.760","340.52K","-1.50%"
"2022년 05월 09일","6.020","5.970","6.130","5.930","319.73K","-0.82%"
"2022년 05월 06일","6.070","6.150","6.340","5.990","455.89K","-2.57%"
"2022년 05월 05일","6.230","6.280","6.590","6.070","491.04K","-2.20%"
"2022년 05월 04일","6.370","6.290","6.410","6.130","402.19K","2.58%"
"2022년 05월 03일","6.210","5.860","6.300","5.860","513.71K","5.43%"
"2022년 05월 02일","5.890","5.950","6.030","5.830","585.53K","-1.01%"
"2022년 04월 29일","5.950","6.080","6.180","5.900","643.26K","-2.94%"
