"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","16.87","16.91","17.09","16.71","21.86K","0.36%"
"2022년 05월 26일","16.81","17.19","17.27","16.81","23.39K","-1.18%"
"2022년 05월 25일","17.01","16.88","17.29","16.79","21.97K","0.24%"
"2022년 05월 24일","16.97","17.34","17.70","16.48","21.75K","-1.34%"
"2022년 05월 23일","17.20","17.20","17.46","17.14","17.26K","0.82%"
"2022년 05월 20일","17.06","17.26","17.45","16.93","21.25K","0.24%"
"2022년 05월 19일","17.02","16.95","17.32","16.90","36.16K","-0.18%"
"2022년 05월 18일","17.05","17.53","17.77","16.93","29.33K","-3.78%"
"2022년 05월 17일","17.72","17.34","17.82","17.34","27.77K","3.08%"
"2022년 05월 16일","17.19","17.33","17.58","17.17","23.14K","-0.58%"
"2022년 05월 13일","17.29","17.70","17.71","17.07","40.28K","-1.31%"
"2022년 05월 12일","17.52","17.92","17.94","17.40","43.83K","-2.75%"
"2022년 05월 11일","18.01","17.19","18.50","17.19","79.02K","5.85%"
"2022년 05월 10일","17.02","18.00","18.16","16.70","77.23K","-5.44%"
"2022년 05월 09일","18.00","18.28","18.41","17.83","38.07K","-2.76%"
"2022년 05월 06일","18.51","18.40","18.80","18.25","40.93K","0.54%"
"2022년 05월 05일","18.41","19.06","19.14","18.23","55.12K","-4.91%"
"2022년 05월 04일","19.36","19.62","19.68","19.15","31.17K","-0.41%"
"2022년 05월 03일","19.44","19.50","19.76","19.42","33.97K","0.57%"
"2022년 05월 02일","19.33","19.51","19.61","19.26","41.37K","0.10%"
"2022년 04월 29일","19.31","19.91","19.91","19.28","66.38K","-3.50%"
