"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.300","1.310","1.430","1.300","3.91K","-9.09%"
"2022년 05월 26일","1.430","1.300","1.480","1.300","2.95K","-4.03%"
"2022년 05월 25일","1.490","1.320","1.490","1.310","6.83K","2.76%"
"2022년 05월 24일","1.450","1.450","1.450","1.450","-","-2.97%"
"2022년 05월 23일","1.494","1.542","1.670","1.400","11.92K","-3.25%"
"2022년 05월 20일","1.545","1.600","1.600","1.400","17.53K","-10.46%"
"2022년 05월 19일","1.725","1.717","1.800","1.700","8.07K","-4.16%"
"2022년 05월 18일","1.800","1.730","1.960","1.730","10.12K","0.00%"
"2022년 05월 17일","1.800","1.990","1.990","1.800","7.62K","-9.08%"
"2022년 05월 16일","1.980","2.140","2.230","1.267","22.54K","-1.74%"
"2022년 05월 13일","2.015","2.010","2.015","2.010","0.79K","7.18%"
"2022년 05월 12일","1.880","1.700","2.090","1.700","9.80K","13.25%"
"2022년 05월 11일","1.660","1.960","1.960","1.660","11.14K","-18.43%"
"2022년 05월 10일","2.035","2.080","2.365","1.990","6.38K","2.26%"
"2022년 05월 09일","1.990","2.100","2.120","1.910","21.96K","-11.56%"
"2022년 05월 06일","2.250","2.220","2.250","2.060","7.22K","-5.64%"
"2022년 05월 05일","2.385","2.220","2.450","2.220","7.88K","5.91%"
"2022년 05월 04일","2.251","2.180","2.251","2.180","1.75K","0.96%"
"2022년 05월 03일","2.230","2.260","2.400","1.990","7.34K","5.19%"
"2022년 05월 02일","2.120","2.210","2.225","2.120","2.47K","-0.29%"
