"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.663","0.748","0.748","0.620","12.09M","-63.56%"
"2022년 05월 26일","1.820","1.812","2.160","1.800","180.69K","-5.45%"
"2022년 05월 25일","1.925","2.060","2.060","1.833","163.48K","-6.10%"
"2022년 05월 24일","2.050","2.330","2.420","2.050","71.04K","-13.14%"
"2022년 05월 23일","2.360","2.760","2.760","2.350","83.76K","-16.01%"
"2022년 05월 20일","2.810","2.810","2.920","2.800","10.09K","1.08%"
"2022년 05월 19일","2.780","2.900","2.944","2.496","31.26K","0.00%"
"2022년 05월 18일","2.780","2.970","2.970","2.750","16.44K","-5.92%"
"2022년 05월 17일","2.955","2.780","2.970","2.760","34.71K","6.68%"
"2022년 05월 16일","2.770","2.520","2.780","2.520","9.96K","9.92%"
"2022년 05월 13일","2.520","2.270","2.530","2.270","20.73K","11.50%"
"2022년 05월 12일","2.260","2.488","2.510","2.251","28.10K","-3.83%"
"2022년 05월 11일","2.350","2.530","2.577","2.350","9.77K","-7.84%"
"2022년 05월 10일","2.550","2.580","2.620","2.520","9.41K","0.79%"
"2022년 05월 09일","2.530","2.630","2.630","2.530","10.30K","-6.64%"
"2022년 05월 06일","2.710","2.790","2.790","2.670","4.12K","-2.52%"
"2022년 05월 05일","2.780","2.990","3.000","2.660","18.69K","-0.36%"
"2022년 05월 04일","2.790","2.720","2.800","2.580","20.03K","3.33%"
"2022년 05월 03일","2.700","2.220","2.720","2.220","52.60K","15.38%"
"2022년 05월 02일","2.340","2.550","2.555","2.250","62.77K","-10.34%"
"2022년 04월 29일","2.610","2.640","2.640","2.610","12.52K","-0.76%"
