"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","11.38","11.32","11.39","11.31","106.78K","0.98%"
"2022년 05월 26일","11.27","11.27","11.31","11.05","132.93K","1.08%"
"2022년 05월 25일","11.15","11.02","11.23","11.02","93.45K","0.36%"
"2022년 05월 24일","11.11","11.10","11.15","10.86","89.20K","0.18%"
"2022년 05월 23일","11.09","11.06","11.17","10.94","109.68K","2.59%"
"2022년 05월 20일","10.81","10.84","10.90","10.59","130.56K","0.46%"
"2022년 05월 19일","10.76","10.87","10.98","10.74","210.89K","-2.36%"
"2022년 05월 18일","11.02","11.15","11.30","10.96","175.69K","-2.30%"
"2022년 05월 17일","11.28","11.20","11.35","11.17","460.23K","2.27%"
"2022년 05월 16일","11.03","11.03","11.11","10.93","278.52K","-0.81%"
"2022년 05월 13일","11.12","11.23","11.29","11.02","191.18K","-0.54%"
"2022년 05월 12일","11.18","11.00","11.20","10.92","316.09K","0.36%"
"2022년 05월 11일","11.14","11.01","11.17","10.94","331.19K","0.36%"
"2022년 05월 10일","11.10","11.33","11.42","11.02","150.49K","-1.16%"
"2022년 05월 09일","11.23","11.16","11.34","11.13","152.49K","0.09%"
"2022년 05월 06일","11.22","11.40","11.48","11.11","198.52K","-1.75%"
"2022년 05월 05일","11.42","11.56","11.58","11.29","313.19K","-2.23%"
"2022년 05월 04일","11.68","11.39","11.70","11.30","152.56K","3.18%"
"2022년 05월 03일","11.32","11.12","11.39","11.03","203.46K","1.62%"
"2022년 05월 02일","11.14","11.27","11.35","11.02","442.84K","-0.80%"
"2022년 04월 29일","11.23","11.43","11.63","11.17","290.99K","-2.35%"
