"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","33.27","33.60","33.72","32.47","6.11M","-1.45%"
"2022년 05월 23일","33.76","32.89","34.01","32.88","5.39M","1.90%"
"2022년 05월 20일","33.13","34.02","34.05","32.24","6.05M","-1.16%"
"2022년 05월 19일","33.52","33.73","34.15","33.19","5.56M","-1.59%"
"2022년 05월 18일","34.06","35.83","35.83","33.81","7.79M","-6.14%"
"2022년 05월 17일","36.29","35.75","36.33","35.67","4.05M","3.10%"
"2022년 05월 16일","35.20","35.33","35.53","34.59","4.07M","-0.96%"
"2022년 05월 13일","35.54","35.50","35.73","35.04","4.03M","0.94%"
"2022년 05월 12일","35.21","34.71","35.24","34.49","5.00M","0.95%"
"2022년 05월 11일","34.88","35.55","36.07","34.83","5.34M","-3.11%"
"2022년 05월 10일","36.00","36.23","36.41","35.31","4.89M","0.67%"
"2022년 05월 09일","35.76","36.26","36.72","35.61","5.16M","-2.98%"
"2022년 05월 06일","36.86","36.39","37.02","35.83","4.86M","0.90%"
"2022년 05월 05일","36.53","36.78","36.92","35.96","4.58M","-1.99%"
"2022년 05월 04일","37.27","36.26","37.31","35.97","4.59M","3.16%"
"2022년 05월 03일","36.13","36.04","36.43","35.81","3.99M","0.47%"
"2022년 05월 02일","35.96","35.19","35.98","35.00","5.48M","2.19%"
"2022년 04월 29일","35.19","36.13","36.67","35.11","5.10M","-3.32%"
"2022년 04월 28일","36.40","36.50","36.70","35.72","5.69M","0.91%"
"2022년 04월 27일","36.07","35.58","36.27","34.85","9.04M","1.61%"
"2022년 04월 26일","35.50","36.16","36.70","35.23","11.68M","3.14%"
"2022년 04월 25일","34.42","33.58","34.45","33.21","8.56M","1.83%"
