"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","9.76","9.79","10.02","9.45","527.09K","0.21%"
"2022년 05월 26일","9.74","9.71","10.34","9.65","772.88K","1.99%"
"2022년 05월 25일","9.55","8.92","9.64","8.84","935.90K","6.47%"
"2022년 05월 24일","8.97","9.18","9.18","8.87","965.27K","-4.68%"
"2022년 05월 23일","9.41","9.66","9.76","9.30","962.01K","-2.18%"
"2022년 05월 20일","9.62","10.03","10.19","9.23","1.17M","-2.73%"
"2022년 05월 19일","9.89","9.96","10.20","9.82","955.19K","-1.88%"
"2022년 05월 18일","10.08","10.49","10.55","9.90","854.97K","-6.67%"
"2022년 05월 17일","10.80","10.80","10.97","10.32","523.05K","2.27%"
"2022년 05월 16일","10.56","10.80","10.80","10.38","764.44K","-3.03%"
"2022년 05월 13일","10.89","10.67","10.97","10.40","931.67K","4.31%"
"2022년 05월 12일","10.44","9.69","10.58","9.64","815.69K","6.42%"
"2022년 05월 11일","9.81","10.17","10.78","9.76","1.44M","-4.29%"
"2022년 05월 10일","10.25","10.98","11.20","10.18","1.13M","-5.44%"
"2022년 05월 09일","10.84","11.16","11.55","10.80","999.71K","-6.39%"
"2022년 05월 06일","11.58","11.48","11.87","10.98","941.37K","0.78%"
"2022년 05월 05일","11.49","11.45","11.54","10.90","1.20M","-1.88%"
"2022년 05월 04일","11.71","11.09","11.74","10.67","1.25M","5.21%"
"2022년 05월 03일","11.13","10.61","11.37","10.51","1.25M","4.80%"
"2022년 05월 02일","10.62","10.20","10.63","10.07","1.40M","4.12%"
"2022년 04월 29일","10.20","10.22","10.73","10.06","1.88M","-1.64%"
