"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","202.75","214.52","219.49","189.00","912.24K","-3.81%"
"2022년 05월 19일","210.77","204.79","220.32","198.05","801.49K","6.75%"
"2022년 05월 18일","197.44","216.88","223.88","195.54","983.41K","-12.20%"
"2022년 05월 17일","224.87","210.00","225.96","205.04","1.00M","11.59%"
"2022년 05월 16일","201.51","200.00","208.40","193.01","1.00M","-1.50%"
"2022년 05월 13일","204.57","202.06","220.00","193.29","2.51M","19.51%"
"2022년 05월 12일","171.18","153.19","205.26","134.09","4.66M","1.77%"
"2022년 05월 11일","168.20","200.00","217.76","165.00","3.32M","-25.42%"
"2022년 05월 10일","225.52","239.59","249.52","208.37","1.69M","2.95%"
"2022년 05월 09일","219.05","271.25","271.25","214.12","1.93M","-25.55%"
"2022년 05월 06일","294.24","309.06","310.00","282.55","1.21M","-6.45%"
"2022년 05월 05일","314.52","356.62","357.33","305.60","859.42K","-14.17%"
"2022년 05월 04일","366.44","350.01","368.62","325.25","810.44K","6.71%"
"2022년 05월 03일","343.40","364.00","368.94","340.09","468.71K","-6.15%"
"2022년 05월 02일","365.91","356.01","369.53","343.71","516.01K","3.31%"
"2022년 04월 29일","354.17","393.00","410.00","353.00","547.98K","-11.57%"
"2022년 04월 28일","400.49","393.00","404.00","369.88","392.42K","3.81%"
"2022년 04월 27일","385.78","393.20","405.96","383.65","270.29K","-1.34%"
"2022년 04월 26일","391.01","426.00","427.43","390.34","374.90K","-8.64%"
"2022년 04월 25일","428.00","405.08","428.00","403.98","329.31K","4.63%"
"2022년 04월 22일","409.08","424.92","436.98","408.00","319.71K","-4.39%"
