"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","15.800","15.970","16.150","15.550","2.73M","0.06%"
"2022년 05월 19일","15.790","15.480","16.310","15.370","3.82M","-1.31%"
"2022년 05월 18일","16.000","16.400","16.550","15.530","3.56M","-1.23%"
"2022년 05월 17일","16.200","16.060","16.575","15.925","2.33M","2.34%"
"2022년 05월 16일","15.830","15.280","16.100","15.200","2.84M","4.70%"
"2022년 05월 13일","15.120","14.480","15.240","14.480","3.09M","5.73%"
"2022년 05월 12일","14.300","14.360","14.590","13.920","2.85M","-1.38%"
"2022년 05월 11일","14.500","14.910","15.435","14.435","3.18M","1.12%"
"2022년 05월 10일","14.340","14.600","14.890","13.805","4.85M","-0.90%"
"2022년 05월 09일","14.470","16.010","16.070","14.090","5.81M","-12.09%"
"2022년 05월 06일","16.460","16.590","16.710","15.940","2.54M","1.35%"
"2022년 05월 05일","16.240","17.530","17.720","15.930","2.98M","-7.57%"
"2022년 05월 04일","17.570","17.450","17.680","16.740","3.07M","3.90%"
"2022년 05월 03일","16.910","16.350","17.100","16.345","3.65M","4.13%"
"2022년 05월 02일","16.240","16.430","16.720","15.695","3.26M","-1.22%"
"2022년 04월 29일","16.440","17.440","17.530","16.155","4.17M","-5.73%"
"2022년 04월 28일","17.440","16.170","17.610","15.770","5.51M","7.46%"
"2022년 04월 27일","16.230","15.900","16.570","15.680","3.62M","2.08%"
"2022년 04월 26일","15.900","16.180","16.590","15.895","3.18M","-0.13%"
"2022년 04월 25일","15.920","16.168","16.215","15.091","4.58M","-5.63%"
"2022년 04월 22일","16.870","17.500","18.030","16.735","3.14M","-4.53%"
