"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","63.00","61.97","63.04","61.76","6.47M","1.55%"
"2022년 05월 23일","62.04","62.06","62.42","61.51","7.04M","1.39%"
"2022년 05월 20일","61.19","61.22","61.46","60.41","14.29M","0.13%"
"2022년 05월 19일","61.11","60.33","61.56","59.65","10.83M","0.28%"
"2022년 05월 18일","60.94","65.40","65.45","60.71","12.68M","-7.27%"
"2022년 05월 17일","65.72","66.14","66.25","64.54","9.73M","-0.62%"
"2022년 05월 16일","66.13","66.40","66.45","65.79","7.95M","-0.38%"
"2022년 05월 13일","66.38","65.83","66.46","65.36","7.83M","1.07%"
"2022년 05월 12일","65.68","65.64","65.90","64.84","8.66M","0.18%"
"2022년 05월 11일","65.56","65.61","66.41","65.43","9.67M","-0.55%"
"2022년 05월 10일","65.92","66.89","67.93","65.71","10.94M","-0.54%"
"2022년 05월 09일","66.28","65.40","66.71","65.23","11.71M","0.84%"
"2022년 05월 06일","65.73","65.05","65.94","64.75","9.04M","0.77%"
"2022년 05월 05일","65.23","65.72","66.07","64.81","8.84M","-1.45%"
"2022년 05월 04일","66.19","64.52","66.30","64.43","8.27M","2.32%"
"2022년 05월 03일","64.69","64.11","64.89","63.64","9.54M","1.41%"
"2022년 05월 02일","63.79","65.31","65.48","62.99","10.05M","-1.07%"
"2022년 04월 29일","64.48","65.96","66.04","64.36","10.39M","-2.63%"
"2022년 04월 28일","66.22","64.20","66.33","64.11","9.72M","3.39%"
"2022년 04월 27일","64.05","65.54","65.66","63.93","9.88M","0.02%"
"2022년 04월 26일","64.04","65.86","66.03","64.04","9.88M","-2.65%"
"2022년 04월 25일","65.78","65.61","65.97","64.52","8.90M","1.11%"
