"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","87.08","84.44","87.26","84.08","121.27K","3.40%"
"2022년 05월 26일","84.22","87.91","87.91","83.94","101.30K","-3.67%"
"2022년 05월 25일","87.43","88.89","89.72","87.08","114.88K","-1.70%"
"2022년 05월 24일","88.94","88.74","89.10","86.97","141.36K","0.18%"
"2022년 05월 23일","88.78","89.58","90.17","88.09","79.06K","-0.57%"
"2022년 05월 20일","89.29","89.63","89.72","87.40","57.20K","0.27%"
"2022년 05월 19일","89.05","88.42","89.67","87.13","126.89K","0.69%"
"2022년 05월 18일","88.44","88.83","90.56","87.58","129.12K","-0.65%"
"2022년 05월 17일","89.02","89.78","89.78","87.32","97.71K","-0.63%"
"2022년 05월 16일","89.58","91.00","91.68","89.22","91.39K","-1.75%"
"2022년 05월 13일","91.18","90.11","91.53","90.00","69.97K","1.23%"
"2022년 05월 12일","90.07","88.40","90.54","88.15","82.61K","1.62%"
"2022년 05월 11일","88.63","87.10","89.99","87.10","59.14K","0.50%"
"2022년 05월 10일","88.19","88.27","89.77","86.03","91.83K","-0.06%"
"2022년 05월 09일","88.24","87.55","88.51","86.74","116.42K","-0.15%"
"2022년 05월 06일","88.37","87.08","88.60","85.89","86.33K","1.96%"
"2022년 05월 05일","86.67","88.06","88.23","86.10","74.55K","-2.65%"
"2022년 05월 04일","89.03","86.62","89.08","86.07","87.20K","2.44%"
"2022년 05월 03일","86.91","85.38","88.36","85.01","73.56K","1.61%"
"2022년 05월 02일","85.53","87.80","90.85","85.16","192.34K","-3.84%"
"2022년 04월 29일","88.95","90.30","90.30","87.70","334.99K","-1.23%"
