"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","57.13","56.19","57.31","55.52","439.02K","2.46%"
"2022년 05월 26일","55.76","56.12","57.20","55.75","365.25K","-0.68%"
"2022년 05월 25일","56.14","55.11","56.31","53.62","449.68K","1.78%"
"2022년 05월 24일","55.16","53.81","55.42","53.22","348.30K","0.95%"
"2022년 05월 23일","54.64","53.76","54.64","52.32","393.90K","3.04%"
"2022년 05월 20일","53.03","53.56","53.90","51.78","439.06K","-0.13%"
"2022년 05월 19일","53.10","53.80","54.55","52.88","329.84K","-2.39%"
"2022년 05월 18일","54.40","55.06","55.30","54.11","592.03K","-2.54%"
"2022년 05월 17일","55.82","53.42","55.89","52.57","715.68K","6.45%"
"2022년 05월 16일","52.44","52.18","52.85","51.36","278.04K","-0.38%"
"2022년 05월 13일","52.64","51.06","52.89","50.87","419.81K","4.42%"
"2022년 05월 12일","50.41","50.64","50.78","48.56","720.08K","0.50%"
"2022년 05월 11일","50.16","49.62","52.22","49.00","704.73K","0.18%"
"2022년 05월 10일","50.07","50.08","50.61","47.88","499.86K","1.13%"
"2022년 05월 09일","49.51","53.38","53.69","49.12","627.62K","-9.02%"
"2022년 05월 06일","54.42","54.31","55.89","52.29","801.37K","1.08%"
"2022년 05월 05일","53.84","58.07","59.06","52.23","924.52K","-4.40%"
"2022년 05월 04일","56.32","55.42","56.58","53.43","357.36K","3.06%"
"2022년 05월 03일","54.65","54.11","54.94","53.39","650.38K","1.22%"
"2022년 05월 02일","53.99","51.52","54.08","51.00","879.30K","4.96%"
"2022년 04월 29일","51.44","53.27","54.24","51.18","741.42K","-3.71%"
