"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.770","6.669","6.820","6.669","20.08K","2.89%"
"2022년 05월 26일","6.580","6.430","6.630","6.420","63.55K","1.39%"
"2022년 05월 25일","6.490","6.230","6.490","6.220","28.41K","2.69%"
"2022년 05월 24일","6.320","6.590","6.680","6.280","43.20K","-5.67%"
"2022년 05월 23일","6.700","6.750","6.810","6.630","23.06K","-0.74%"
"2022년 05월 20일","6.750","6.680","6.790","6.600","31.05K","0.60%"
"2022년 05월 19일","6.710","6.860","7.007","6.560","38.45K","-3.31%"
"2022년 05월 18일","6.940","6.830","7.040","6.830","15.55K","0.43%"
"2022년 05월 17일","6.910","7.020","7.020","6.870","13.77K","-0.43%"
"2022년 05월 16일","6.940","7.030","7.070","6.810","49.06K","0.14%"
"2022년 05월 13일","6.930","7.170","7.170","6.900","29.39K","-1.14%"
"2022년 05월 12일","7.010","6.880","7.100","6.810","18.67K","0.72%"
"2022년 05월 11일","6.960","6.820","7.180","6.820","19.11K","-1.28%"
"2022년 05월 10일","7.050","7.300","7.320","6.900","83.63K","-1.67%"
"2022년 05월 09일","7.170","6.870","7.340","6.870","36.22K","1.99%"
"2022년 05월 06일","7.030","7.370","7.370","6.950","86.44K","-5.76%"
"2022년 05월 05일","7.460","7.520","7.520","7.240","27.31K","-0.53%"
"2022년 05월 04일","7.500","7.450","7.560","7.380","34.88K","0.00%"
"2022년 05월 03일","7.500","7.660","7.660","7.430","53.27K","-2.09%"
"2022년 05월 02일","7.660","7.140","7.850","7.140","185.42K","6.54%"
"2022년 04월 29일","7.190","6.960","7.460","6.860","92.64K","2.86%"
