"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","35.46","34.51","35.53","34.37","2.57M","2.66%"
"2022년 05월 26일","34.54","33.53","34.60","33.49","2.95M","3.72%"
"2022년 05월 25일","33.30","32.47","33.53","32.45","2.35M","2.49%"
"2022년 05월 24일","32.49","34.00","34.02","32.22","2.41M","-4.97%"
"2022년 05월 23일","34.19","34.13","34.40","33.30","2.41M","2.18%"
"2022년 05월 20일","33.46","33.80","33.85","33.05","2.50M","0.39%"
"2022년 05월 19일","33.33","33.21","33.71","32.98","3.43M","-0.48%"
"2022년 05월 18일","33.49","34.50","34.61","33.41","2.88M","-3.60%"
"2022년 05월 17일","34.74","34.01","34.95","33.96","2.34M","3.12%"
"2022년 05월 16일","33.69","33.75","34.07","33.44","2.35M","-0.33%"
"2022년 05월 13일","33.80","33.75","34.28","33.51","2.67M","1.05%"
"2022년 05월 12일","33.45","33.11","33.68","32.45","3.27M","0.72%"
"2022년 05월 11일","33.21","32.53","33.86","32.43","3.78M","2.44%"
"2022년 05월 10일","32.42","32.08","33.37","31.35","4.57M","-2.38%"
"2022년 05월 09일","33.21","34.22","34.52","33.13","4.06M","-4.02%"
"2022년 05월 06일","34.60","36.28","36.37","34.21","3.16M","-5.31%"
"2022년 05월 05일","36.54","36.74","37.08","36.22","1.87M","-1.35%"
"2022년 05월 04일","37.04","36.23","37.15","36.08","1.89M","2.21%"
"2022년 05월 03일","36.24","36.67","36.77","36.01","3.06M","-0.90%"
"2022년 05월 02일","36.57","35.95","36.67","35.88","2.70M","2.04%"
