"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.95","4.85","4.98","4.71","22.47K","8.55%"
"2022년 05월 26일","4.56","4.61","4.82","4.45","18.84K","0.66%"
"2022년 05월 25일","4.53","4.36","4.65","4.36","28.88K","2.03%"
"2022년 05월 24일","4.44","4.55","4.55","4.27","14.57K","0.23%"
"2022년 05월 23일","4.43","4.15","4.43","4.15","20.00K","9.93%"
"2022년 05월 20일","4.03","4.52","4.52","4.00","27.09K","-8.20%"
"2022년 05월 19일","4.39","4.69","4.69","4.22","13.24K","4.03%"
"2022년 05월 18일","4.22","4.53","4.65","4.22","13.79K","-7.05%"
"2022년 05월 17일","4.54","4.64","4.83","4.54","16.76K","0.67%"
"2022년 05월 16일","4.51","4.57","4.73","4.40","23.16K","1.58%"
"2022년 05월 13일","4.44","4.20","4.48","4.20","26.75K","7.25%"
"2022년 05월 12일","4.14","4.03","4.22","3.91","78.52K","-3.94%"
"2022년 05월 11일","4.31","4.82","4.91","4.30","66.17K","-10.77%"
"2022년 05월 10일","4.83","4.97","5.05","4.75","52.26K","-2.23%"
"2022년 05월 09일","4.94","5.18","5.18","4.81","66.24K","-3.52%"
"2022년 05월 06일","5.12","5.22","5.26","5.00","21.87K","-2.48%"
"2022년 05월 05일","5.25","5.37","5.41","5.05","37.42K","-3.67%"
"2022년 05월 04일","5.45","5.69","5.69","5.33","17.53K","-3.20%"
"2022년 05월 03일","5.63","5.60","5.89","5.53","14.40K","0.54%"
"2022년 05월 02일","5.60","5.67","5.95","5.30","17.22K","-0.88%"
"2022년 04월 29일","5.65","5.53","5.73","5.41","21.48K","1.99%"
