"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","205.65","202.01","205.70","201.29","2.46M","0.73%"
"2022년 05월 23일","204.15","199.93","205.49","199.16","3.22M","3.20%"
"2022년 05월 20일","197.82","206.45","206.63","194.04","5.40M","-4.32%"
"2022년 05월 19일","206.76","205.86","209.28","201.71","2.89M","-0.57%"
"2022년 05월 18일","207.94","213.84","217.90","207.52","4.68M","-2.42%"
"2022년 05월 17일","213.09","212.80","213.77","209.14","2.27M","2.85%"
"2022년 05월 16일","207.19","205.02","209.21","203.68","2.53M","1.40%"
"2022년 05월 13일","204.33","205.15","206.46","202.92","2.32M","0.64%"
"2022년 05월 12일","203.03","203.61","205.34","199.29","3.27M","-1.06%"
"2022년 05월 11일","205.21","205.56","209.71","203.59","2.55M","1.09%"
"2022년 05월 10일","202.99","208.24","209.52","201.39","3.03M","-1.60%"
"2022년 05월 09일","206.29","212.03","212.05","205.44","2.93M","-3.89%"
"2022년 05월 06일","214.65","217.01","217.01","210.35","2.27M","-0.59%"
"2022년 05월 05일","215.93","222.40","223.15","213.77","3.01M","-2.99%"
"2022년 05월 04일","222.59","214.95","223.29","213.82","3.02M","4.20%"
"2022년 05월 03일","213.62","211.90","215.36","210.79","2.12M","0.73%"
"2022년 05월 02일","212.07","210.00","212.76","207.66","2.63M","0.73%"
"2022년 04월 29일","210.54","212.70","217.21","210.16","3.40M","-0.89%"
"2022년 04월 28일","212.44","207.43","212.96","202.00","6.09M","-0.71%"
"2022년 04월 27일","213.96","211.35","215.55","207.30","3.33M","1.74%"
"2022년 04월 26일","210.30","216.13","218.20","209.35","4.13M","-2.95%"
"2022년 04월 25일","216.70","215.31","217.00","209.57","4.12M","0.18%"
