"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","38.81","39.16","39.79","38.28","480.50K","-0.64%"
"2022년 05월 26일","39.06","38.65","39.75","38.56","443.04K","2.52%"
"2022년 05월 25일","38.10","37.29","38.64","36.80","333.40K","1.93%"
"2022년 05월 24일","37.38","38.66","38.74","37.10","678.96K","-4.01%"
"2022년 05월 23일","38.94","40.24","40.28","38.70","446.30K","-2.48%"
"2022년 05월 20일","39.93","40.84","41.00","38.89","481.84K","-2.01%"
"2022년 05월 19일","40.75","40.04","41.73","38.67","401.02K","0.49%"
"2022년 05월 18일","40.55","41.28","41.30","40.06","474.55K","-2.85%"
"2022년 05월 17일","41.74","41.43","42.21","41.04","302.17K","1.21%"
"2022년 05월 16일","41.24","40.98","42.03","40.77","264.64K","-0.02%"
"2022년 05월 13일","41.25","41.51","42.51","40.28","312.58K","-0.29%"
"2022년 05월 12일","41.37","41.38","42.34","40.39","399.45K","-0.51%"
"2022년 05월 11일","41.58","42.40","42.88","41.27","630.74K","-2.03%"
"2022년 05월 10일","42.44","42.80","43.60","42.23","559.28K","-0.33%"
"2022년 05월 09일","42.58","44.64","44.94","42.35","541.61K","-5.48%"
"2022년 05월 06일","45.05","44.86","45.76","44.28","515.05K","-0.27%"
"2022년 05월 05일","45.17","45.29","45.77","44.50","353.21K","-0.70%"
"2022년 05월 04일","45.49","44.89","46.35","43.65","582.06K","4.57%"
"2022년 05월 03일","43.50","44.27","44.34","42.71","402.72K","-1.58%"
"2022년 05월 02일","44.20","43.05","44.64","43.00","374.23K","2.72%"
"2022년 04월 29일","43.03","43.76","44.64","42.50","383.53K","-2.40%"
