"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","33.50","33.41","33.62","33.33","11.93K","1.12%"
"2022년 05월 26일","33.13","32.60","33.13","32.60","12.36K","2.03%"
"2022년 05월 25일","32.47","32.15","32.65","32.15","10.78K","1.28%"
"2022년 05월 24일","32.06","32.17","32.17","31.78","13.39K","-1.69%"
"2022년 05월 23일","32.61","32.29","32.67","32.29","7.75K","0.68%"
"2022년 05월 20일","32.39","32.69","32.69","31.94","9.20K","-0.61%"
"2022년 05월 19일","32.59","32.30","32.76","32.20","14.64K","3.13%"
"2022년 05월 18일","31.60","32.17","32.17","31.60","18.66K","-2.20%"
"2022년 05월 17일","32.31","32.23","32.45","32.02","11.74K","3.00%"
"2022년 05월 16일","31.37","31.59","31.60","31.23","15.34K","0.29%"
"2022년 05월 13일","31.28","30.87","31.40","30.87","16.51K","2.76%"
"2022년 05월 12일","30.44","30.38","30.62","30.10","15.78K","-0.69%"
"2022년 05월 11일","30.65","30.72","31.05","30.51","21.79K","-1.67%"
"2022년 05월 10일","31.17","31.36","31.37","30.80","20.94K","1.85%"
"2022년 05월 09일","30.60","31.75","31.80","30.43","29.52K","-5.45%"
"2022년 05월 06일","32.37","32.85","32.85","32.01","25.14K","-3.03%"
"2022년 05월 05일","33.38","31.55","34.01","31.55","24.19K","2.20%"
"2022년 05월 04일","32.66","31.73","32.86","31.51","38.94K","2.38%"
"2022년 05월 03일","31.90","31.73","31.92","31.57","35.04K","2.87%"
"2022년 05월 02일","31.01","31.33","31.36","30.49","41.67K","-0.51%"
"2022년 04월 29일","31.17","31.68","31.71","31.17","21.49K","-2.41%"
