"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","24.52","23.68","24.64","23.68","311.29K","3.72%"
"2022년 05월 26일","23.64","23.25","23.95","23.25","344.81K","2.07%"
"2022년 05월 25일","23.16","22.27","23.19","22.13","331.10K","3.72%"
"2022년 05월 24일","22.33","21.78","22.44","21.58","490.99K","1.73%"
"2022년 05월 23일","21.95","21.87","22.33","21.73","300.32K","0.37%"
"2022년 05월 20일","21.87","22.27","22.54","21.50","280.29K","-1.04%"
"2022년 05월 19일","22.10","21.03","22.14","21.01","810.19K","5.14%"
"2022년 05월 18일","21.02","21.06","21.42","20.74","756.79K","-1.36%"
"2022년 05월 17일","21.31","21.19","21.93","20.91","1.66M","1.48%"
"2022년 05월 16일","21.00","20.99","21.23","20.58","843.19K","1.01%"
"2022년 05월 13일","20.79","21.04","21.14","20.67","993.47K","0.43%"
"2022년 05월 12일","20.70","21.33","21.33","20.44","693.15K","-2.50%"
"2022년 05월 11일","21.23","21.19","21.78","21.00","413.51K","1.10%"
"2022년 05월 10일","21.00","21.96","22.43","20.79","340.98K","-2.55%"
"2022년 05월 09일","21.55","21.94","22.12","21.16","574.26K","-1.78%"
"2022년 05월 06일","21.94","22.76","23.17","21.70","460.85K","-4.48%"
"2022년 05월 05일","22.97","23.88","24.41","22.78","387.77K","-3.20%"
"2022년 05월 04일","23.73","23.61","23.84","23.00","434.04K","0.76%"
"2022년 05월 03일","23.55","23.21","23.81","23.20","310.15K","1.29%"
"2022년 05월 02일","23.25","23.21","23.70","22.96","276.02K","-0.43%"
"2022년 04월 29일","23.35","24.27","24.49","23.24","369.41K","-3.95%"
