"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.660","0.641","0.710","0.610","526.74K","6.59%"
"2022년 05월 26일","0.619","0.638","0.665","0.593","196.68K","-2.20%"
"2022년 05월 25일","0.633","0.650","0.690","0.613","84.14K","0.49%"
"2022년 05월 24일","0.630","0.660","0.670","0.630","84.45K","-4.14%"
"2022년 05월 23일","0.657","0.645","0.693","0.633","92.37K","-0.27%"
"2022년 05월 20일","0.659","0.700","0.700","0.620","103.79K","-5.86%"
"2022년 05월 19일","0.700","0.690","0.720","0.660","157.33K","1.46%"
"2022년 05월 18일","0.690","0.750","0.750","0.653","133.09K","-4.18%"
"2022년 05월 17일","0.720","0.741","0.760","0.682","511.75K","-15.29%"
"2022년 05월 16일","0.850","0.740","0.870","0.710","954.34K","19.72%"
"2022년 05월 13일","0.710","0.650","0.710","0.627","233.82K","9.23%"
"2022년 05월 12일","0.650","0.671","0.671","0.620","88.43K","3.19%"
"2022년 05월 11일","0.630","0.670","0.673","0.610","121.74K","-6.64%"
"2022년 05월 10일","0.675","0.657","0.720","0.563","387.89K","3.50%"
"2022년 05월 09일","0.652","0.705","0.705","0.650","192.60K","-7.56%"
"2022년 05월 06일","0.705","0.717","0.758","0.686","104.59K","-4.57%"
"2022년 05월 05일","0.739","0.800","0.800","0.712","120.50K","-7.67%"
"2022년 05월 04일","0.800","0.730","0.800","0.712","184.76K","10.74%"
"2022년 05월 03일","0.723","0.690","0.744","0.670","268.06K","6.29%"
"2022년 05월 02일","0.680","0.700","0.700","0.641","142.90K","3.37%"
"2022년 04월 29일","0.658","0.684","0.710","0.650","199.36K","-3.71%"
