"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","124.08","122.47","124.10","122.15","1.56M","2.38%"
"2022년 05월 26일","121.20","118.69","121.94","118.20","1.54M","2.72%"
"2022년 05월 25일","117.99","117.08","118.94","116.57","1.41M","0.13%"
"2022년 05월 24일","117.84","117.51","118.06","115.70","1.62M","-0.31%"
"2022년 05월 23일","118.21","118.15","118.91","116.19","1.80M","0.75%"
"2022년 05월 20일","117.33","117.37","117.89","114.10","2.27M","1.29%"
"2022년 05월 19일","115.84","116.70","117.43","115.24","2.29M","-1.36%"
"2022년 05월 18일","117.44","120.39","120.44","117.15","1.61M","-3.44%"
"2022년 05월 17일","121.62","121.77","122.27","120.93","1.33M","1.30%"
"2022년 05월 16일","120.06","119.24","121.00","118.58","1.15M","0.31%"
"2022년 05월 13일","119.69","118.91","120.63","118.49","1.34M","1.49%"
"2022년 05월 12일","117.93","117.45","118.29","115.66","2.21M","-0.25%"
"2022년 05월 11일","118.22","118.08","119.66","117.62","2.80M","-1.59%"
"2022년 05월 10일","120.13","122.33","123.05","118.85","2.25M","-0.12%"
"2022년 05월 09일","120.27","123.16","123.16","119.67","2.42M","-3.13%"
"2022년 05월 06일","124.16","123.57","124.92","122.41","1.87M","-0.35%"
"2022년 05월 05일","124.59","131.38","131.69","123.39","2.35M","-5.95%"
"2022년 05월 04일","132.47","128.59","132.90","127.73","1.92M","3.05%"
"2022년 05월 03일","128.55","128.24","129.04","127.28","1.49M","0.71%"
"2022년 05월 02일","127.65","126.89","128.91","125.15","1.99M","0.73%"
"2022년 04월 29일","126.73","131.99","132.00","126.45","1.98M","-4.28%"
