"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","65.63","67.00","67.29","64.13","3.64M","-2.68%"
"2022년 05월 23일","67.44","69.54","69.78","66.97","1.94M","-1.91%"
"2022년 05월 20일","68.75","67.83","68.82","66.14","2.84M","3.35%"
"2022년 05월 19일","66.52","65.47","68.19","65.47","3.07M","1.23%"
"2022년 05월 18일","65.71","69.41","69.77","65.48","3.29M","-6.74%"
"2022년 05월 17일","70.46","70.00","70.66","68.15","2.90M","3.06%"
"2022년 05월 16일","68.37","68.23","69.11","65.47","2.89M","-0.23%"
"2022년 05월 13일","68.53","69.07","69.47","67.56","3.26M","1.44%"
"2022년 05월 12일","67.56","64.13","68.96","64.13","4.57M","4.16%"
"2022년 05월 11일","64.86","67.81","68.58","64.48","5.03M","-4.91%"
"2022년 05월 10일","68.21","71.50","71.91","67.92","3.73M","-2.46%"
"2022년 05월 09일","69.93","68.80","71.36","68.41","3.78M","-0.13%"
"2022년 05월 06일","70.02","70.05","70.67","67.85","3.51M","-1.59%"
"2022년 05월 05일","71.15","72.81","74.20","69.97","4.57M","-5.85%"
"2022년 05월 04일","75.57","71.76","76.00","70.08","3.98M","5.37%"
"2022년 05월 03일","71.72","71.18","71.98","69.89","2.30M","1.36%"
"2022년 05월 02일","70.76","69.31","70.91","68.03","3.55M","1.68%"
"2022년 04월 29일","69.59","72.00","73.08","69.30","3.56M","-4.49%"
"2022년 04월 28일","72.86","71.88","73.88","69.37","4.77M","3.95%"
"2022년 04월 27일","70.09","73.07","73.12","69.83","3.73M","-2.94%"
"2022년 04월 26일","72.21","73.66","76.15","72.19","4.91M","-2.67%"
"2022년 04월 25일","74.19","71.31","74.52","70.16","4.75M","3.98%"
