"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","65.56","66.34","66.78","64.78","1.62M","-2.15%"
"2022년 05월 23일","67.00","66.27","67.43","64.85","1.35M","2.71%"
"2022년 05월 20일","65.23","65.65","66.15","63.25","1.32M","0.31%"
"2022년 05월 19일","65.03","64.33","65.90","64.30","1.18M","0.42%"
"2022년 05월 18일","64.76","66.18","66.69","64.34","1.11M","-3.79%"
"2022년 05월 17일","67.31","66.71","67.39","65.74","840.45K","3.08%"
"2022년 05월 16일","65.30","65.33","66.31","64.66","936.61K","-0.94%"
"2022년 05월 13일","65.92","63.27","66.22","63.27","1.27M","5.17%"
"2022년 05월 12일","62.68","60.58","63.36","60.27","1.85M","1.87%"
"2022년 05월 11일","61.53","61.17","63.46","60.93","1.84M","-0.58%"
"2022년 05월 10일","61.89","63.45","63.79","60.51","1.48M","-0.11%"
"2022년 05월 09일","61.96","62.87","63.60","61.76","1.31M","-3.31%"
"2022년 05월 06일","64.08","62.39","65.68","59.89","1.67M","1.28%"
"2022년 05월 05일","63.27","67.96","68.69","62.00","1.54M","-9.56%"
"2022년 05월 04일","69.96","67.04","70.14","66.35","1.77M","4.15%"
"2022년 05월 03일","67.17","67.05","68.03","66.68","665.86K","-0.07%"
"2022년 05월 02일","67.22","66.51","67.52","65.07","853.22K","0.78%"
"2022년 04월 29일","66.70","67.46","68.47","66.57","955.46K","-1.84%"
"2022년 04월 28일","67.95","66.93","68.31","65.99","783.37K","2.86%"
"2022년 04월 27일","66.06","65.76","66.95","65.46","701.95K","0.64%"
"2022년 04월 26일","65.64","67.90","68.18","65.61","561.66K","-4.13%"
"2022년 04월 25일","68.47","66.04","68.51","65.57","648.16K","3.13%"
