"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.193","2.058","2.220","2.058","13.24K","6.90%"
"2022년 05월 26일","2.051","2.051","2.051","2.051","1.10K","-0.92%"
"2022년 05월 25일","2.070","2.090","2.168","2.069","12.73K","-1.43%"
"2022년 05월 24일","2.100","2.045","2.120","2.040","6.45K","-3.85%"
"2022년 05월 23일","2.184","2.184","2.184","2.184","0.52K","6.02%"
"2022년 05월 20일","2.060","2.080","2.148","2.060","3.63K","-1.90%"
"2022년 05월 19일","2.100","2.060","2.145","2.060","1.96K","0.96%"
"2022년 05월 18일","2.080","2.140","2.140","2.080","2.33K","-4.59%"
"2022년 05월 17일","2.180","2.230","2.230","2.180","1.38K","-0.63%"
"2022년 05월 16일","2.194","2.280","2.280","2.150","4.24K","0.97%"
"2022년 05월 13일","2.173","2.250","2.250","2.110","2.88K","5.99%"
"2022년 05월 12일","2.050","2.205","2.205","2.040","7.14K","-2.68%"
"2022년 05월 11일","2.106","2.350","2.350","2.106","7.91K","-0.88%"
"2022년 05월 10일","2.125","2.080","2.160","2.040","10.63K","2.16%"
"2022년 05월 09일","2.080","2.160","2.220","2.065","21.96K","-4.59%"
"2022년 05월 06일","2.180","2.220","2.260","2.170","13.16K","-0.42%"
"2022년 05월 05일","2.189","2.370","2.380","2.180","26.65K","-5.23%"
"2022년 05월 04일","2.310","2.315","2.340","2.270","18.55K","0.00%"
"2022년 05월 03일","2.310","2.300","2.330","2.260","14.12K","0.22%"
"2022년 05월 02일","2.305","2.170","2.340","2.087","31.36K","4.77%"
