"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.030","2.020","2.130","1.860","1.40M","0.50%"
"2022년 05월 26일","2.020","1.690","2.170","1.680","2.63M","20.24%"
"2022년 05월 25일","1.680","1.900","1.930","1.640","2.47M","-13.85%"
"2022년 05월 24일","1.950","2.410","2.450","1.915","2.08M","-25.00%"
"2022년 05월 23일","2.600","1.910","2.620","1.870","2.29M","33.33%"
"2022년 05월 20일","1.950","2.060","2.090","1.850","786.36K","-4.88%"
"2022년 05월 19일","2.050","2.170","2.200","2.035","992.02K","-6.39%"
"2022년 05월 18일","2.190","2.050","2.250","1.920","6.99M","4.29%"
"2022년 05월 17일","2.100","2.240","2.260","2.060","703.98K","-3.23%"
"2022년 05월 16일","2.170","2.200","2.310","2.140","669.29K","-2.25%"
"2022년 05월 13일","2.220","2.250","2.370","2.135","762.02K","4.72%"
"2022년 05월 12일","2.120","2.030","2.290","2.000","762.79K","2.66%"
"2022년 05월 11일","2.065","2.470","2.470","2.065","763.96K","-16.06%"
"2022년 05월 10일","2.460","2.600","2.690","2.420","683.92K","-2.96%"
"2022년 05월 09일","2.535","2.850","2.850","2.530","392.88K","-14.07%"
"2022년 05월 06일","2.950","2.970","2.970","2.750","967.61K","-1.99%"
"2022년 05월 05일","3.010","3.070","3.110","2.850","499.75K","-3.83%"
"2022년 05월 04일","3.130","3.050","3.150","2.900","459.52K","1.62%"
"2022년 05월 03일","3.080","2.880","3.100","2.860","628.17K","8.45%"
"2022년 05월 02일","2.840","2.750","2.890","2.700","753.86K","7.17%"
"2022년 04월 29일","2.650","2.550","2.730","2.510","1.01M","1.92%"
