"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","48.30","46.77","48.34","46.37","939.55K","3.65%"
"2022년 05월 26일","46.60","46.61","47.06","45.73","1.30M","0.67%"
"2022년 05월 25일","46.29","44.80","46.50","44.71","1.38M","3.28%"
"2022년 05월 24일","44.82","44.06","45.16","43.75","826.65K","1.11%"
"2022년 05월 23일","44.33","44.95","45.16","44.01","704.56K","0.02%"
"2022년 05월 20일","44.32","44.36","45.07","42.83","964.98K","1.09%"
"2022년 05월 19일","43.84","42.69","43.97","42.58","909.52K","1.95%"
"2022년 05월 18일","43.00","43.64","44.50","42.85","1.27M","-3.28%"
"2022년 05월 17일","44.46","42.27","44.46","41.90","1.51M","6.64%"
"2022년 05월 16일","41.69","40.78","42.35","40.48","1.32M","3.14%"
"2022년 05월 13일","40.42","39.73","40.58","39.40","1.10M","3.53%"
"2022년 05월 12일","39.04","38.16","39.58","38.16","980.45K","1.19%"
"2022년 05월 11일","38.58","38.56","39.40","36.95","1.46M","0.99%"
"2022년 05월 10일","38.20","38.26","39.29","37.15","1.16M","2.28%"
"2022년 05월 09일","37.35","38.59","39.73","37.16","1.40M","-4.82%"
"2022년 05월 06일","39.24","39.87","40.03","39.04","1.18M","-2.61%"
"2022년 05월 05일","40.29","41.04","41.41","39.71","1.01M","-2.70%"
"2022년 05월 04일","41.41","41.01","41.50","39.94","1.17M","1.15%"
"2022년 05월 03일","40.94","40.92","41.16","40.40","752.26K","0.22%"
"2022년 05월 02일","40.85","40.25","41.32","39.83","1.16M","2.38%"
"2022년 04월 29일","39.90","41.36","41.79","39.66","1.35M","-3.86%"
