"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","38.28","37.34","38.42","37.30","18.00K","2.44%"
"2022년 05월 26일","37.37","36.04","37.85","36.04","28.47K","4.94%"
"2022년 05월 25일","35.61","34.00","35.78","34.00","17.54K","4.34%"
"2022년 05월 24일","34.13","35.40","35.40","33.26","43.89K","-3.20%"
"2022년 05월 23일","35.26","34.78","35.61","33.72","37.04K","3.04%"
"2022년 05월 20일","34.22","36.00","36.00","33.58","27.18K","-3.66%"
"2022년 05월 19일","35.52","36.94","36.94","35.40","26.09K","-4.93%"
"2022년 05월 18일","37.36","38.51","38.51","36.90","26.30K","-4.35%"
"2022년 05월 17일","39.06","38.65","39.22","38.35","19.14K","2.20%"
"2022년 05월 16일","38.22","36.63","38.33","36.13","31.54K","3.44%"
"2022년 05월 13일","36.95","35.77","37.42","35.77","50.15K","4.76%"
"2022년 05월 12일","35.27","34.02","35.76","33.04","54.14K","3.19%"
"2022년 05월 11일","34.18","35.18","35.80","33.98","30.24K","-2.84%"
"2022년 05월 10일","35.18","36.57","36.79","34.52","32.48K","-1.87%"
"2022년 05월 09일","35.85","36.65","36.66","35.37","24.63K","-3.19%"
"2022년 05월 06일","37.03","37.49","37.50","35.54","46.83K","-1.25%"
"2022년 05월 05일","37.50","39.66","40.00","37.08","47.03K","-6.04%"
"2022년 05월 04일","39.91","40.64","40.64","38.20","63.40K","-1.80%"
"2022년 05월 03일","40.64","39.36","41.27","39.02","36.37K","3.75%"
"2022년 05월 02일","39.17","38.56","39.17","37.72","20.43K","1.71%"
"2022년 04월 29일","38.51","39.43","40.28","38.40","26.39K","-3.51%"
