"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","497.56","490.79","498.08","488.66","2.59M","1.11%"
"2022년 05월 23일","492.08","486.29","495.74","486.29","2.23M","1.31%"
"2022년 05월 20일","485.73","481.38","487.47","472.31","3.07M","1.50%"
"2022년 05월 19일","478.55","464.32","481.58","463.33","3.81M","1.52%"
"2022년 05월 18일","471.38","488.26","489.21","468.36","3.18M","-4.29%"
"2022년 05월 17일","492.53","494.00","494.72","488.46","2.21M","0.68%"
"2022년 05월 16일","489.22","485.41","495.56","484.15","2.33M","0.79%"
"2022년 05월 13일","485.40","480.98","487.00","475.81","2.45M","1.38%"
"2022년 05월 12일","478.80","486.10","486.89","471.42","3.98M","-1.51%"
"2022년 05월 11일","486.15","484.39","500.52","484.39","3.81M","-0.38%"
"2022년 05월 10일","488.01","493.81","496.35","481.12","4.27M","0.33%"
"2022년 05월 09일","486.42","490.40","494.63","484.43","3.86M","-2.64%"
"2022년 05월 06일","499.62","485.01","501.57","485.00","3.26M","0.99%"
"2022년 05월 05일","494.72","507.21","510.67","489.23","3.36M","-2.54%"
"2022년 05월 04일","507.62","499.50","509.77","493.09","3.95M","1.60%"
"2022년 05월 03일","499.62","501.13","505.52","497.48","2.76M","-0.31%"
"2022년 05월 02일","501.15","510.81","513.51","493.34","3.15M","-1.46%"
"2022년 04월 29일","508.55","519.88","519.88","507.03","2.81M","-3.03%"
"2022년 04월 28일","524.42","516.76","526.28","513.17","2.58M","2.06%"
"2022년 04월 27일","513.81","514.87","520.90","509.87","3.31M","0.01%"
"2022년 04월 26일","513.78","524.24","526.26","513.51","2.90M","-2.00%"
"2022년 04월 25일","524.27","520.17","526.17","511.89","3.00M","0.64%"
