"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","36.15","37.68","37.78","35.46","5.73M","-6.18%"
"2022년 05월 23일","38.53","38.97","39.36","37.37","5.62M","-0.41%"
"2022년 05월 20일","38.69","40.03","40.98","36.50","12.57M","-3.35%"
"2022년 05월 19일","40.03","40.50","41.01","38.35","19.04M","-6.78%"
"2022년 05월 18일","42.94","45.05","45.14","42.46","10.02M","-8.64%"
"2022년 05월 17일","47.00","49.18","49.35","46.60","15.49M","-2.91%"
"2022년 05월 16일","48.41","50.08","50.78","48.06","8.56M","-5.10%"
"2022년 05월 13일","51.01","49.27","51.58","49.20","3.70M","5.09%"
"2022년 05월 12일","48.54","47.63","49.39","47.17","6.27M","1.61%"
"2022년 05월 11일","47.77","50.18","50.18","47.53","5.87M","-4.23%"
"2022년 05월 10일","49.88","51.74","52.16","47.80","5.16M","-0.91%"
"2022년 05월 09일","50.34","52.09","52.58","49.99","7.37M","-4.70%"
"2022년 05월 06일","52.82","54.06","54.06","51.30","4.60M","-2.29%"
"2022년 05월 05일","54.06","53.32","54.93","52.85","4.79M","-0.61%"
"2022년 05월 04일","54.39","53.00","54.45","50.63","6.24M","2.14%"
"2022년 05월 03일","53.25","54.14","54.77","52.84","3.00M","-1.93%"
"2022년 05월 02일","54.30","53.46","54.34","52.53","3.71M","2.67%"
"2022년 04월 29일","52.89","53.43","54.38","52.72","3.22M","-2.70%"
"2022년 04월 28일","54.36","54.02","55.02","53.03","3.60M","2.97%"
"2022년 04월 27일","52.79","52.58","53.55","51.95","3.56M","-0.23%"
"2022년 04월 26일","52.91","53.20","53.91","52.19","3.05M","-2.20%"
"2022년 04월 25일","54.10","52.94","54.22","52.23","2.30M","1.29%"
