"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","1.3300","1.3600","1.3800","1.2300","2.88M","0.76%"
"2022년 05월 19일","1.3200","1.3000","1.3400","1.2500","2.98M","1.54%"
"2022년 05월 18일","1.3000","1.3700","1.4050","1.2900","2.85M","-8.45%"
"2022년 05월 17일","1.4200","1.4600","1.4600","1.3600","3.42M","0.71%"
"2022년 05월 16일","1.4100","1.4400","1.4750","1.4000","1.12M","-2.76%"
"2022년 05월 13일","1.4500","1.4900","1.5200","1.4300","2.17M","1.40%"
"2022년 05월 12일","1.4300","1.3900","1.4900","1.3700","2.45M","2.88%"
"2022년 05월 11일","1.3900","1.4400","1.5700","1.3800","4.64M","-6.08%"
"2022년 05월 10일","1.4800","1.3300","1.5000","1.3050","4.26M","20.33%"
"2022년 05월 09일","1.2300","1.2800","1.3200","1.2100","2.92M","-5.38%"
"2022년 05월 06일","1.3000","1.3800","1.4100","1.3000","2.49M","-7.14%"
"2022년 05월 05일","1.4000","1.4600","1.5199","1.3800","2.15M","-6.67%"
"2022년 05월 04일","1.5000","1.4700","1.5000","1.3700","1.72M","3.45%"
"2022년 05월 03일","1.4500","1.4800","1.4950","1.4200","2.31M","-2.68%"
"2022년 05월 02일","1.4900","1.3900","1.4950","1.3900","1.83M","5.67%"
"2022년 04월 29일","1.4100","1.4600","1.4800","1.4000","1.64M","-4.73%"
"2022년 04월 28일","1.4800","1.4700","1.4800","1.3500","1.80M","1.37%"
"2022년 04월 27일","1.4600","1.5100","1.5187","1.4500","1.48M","-0.68%"
"2022년 04월 26일","1.4700","1.5700","1.6000","1.4650","1.97M","-6.96%"
"2022년 04월 25일","1.5800","1.4700","1.5950","1.4350","2.32M","8.22%"
