"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","17.89","17.65","17.94","17.65","88.24K","1.42%"
"2022년 05월 26일","17.64","17.54","17.72","17.40","90.45K","1.97%"
"2022년 05월 25일","17.30","17.33","17.71","17.21","112.87K","-0.97%"
"2022년 05월 24일","17.47","17.22","17.50","16.98","109.00K","1.33%"
"2022년 05월 23일","17.24","17.21","17.38","17.06","95.06K","1.77%"
"2022년 05월 20일","16.94","16.92","17.02","16.63","96.33K","1.01%"
"2022년 05월 19일","16.77","17.18","17.18","16.72","132.19K","-2.04%"
"2022년 05월 18일","17.12","17.37","17.52","16.80","105.71K","-2.56%"
"2022년 05월 17일","17.57","17.39","17.60","17.27","97.35K","2.69%"
"2022년 05월 16일","17.11","17.12","17.53","16.82","156.43K","-0.06%"
"2022년 05월 13일","17.12","17.44","17.51","17.07","120.83K","-1.50%"
"2022년 05월 12일","17.38","17.13","17.41","17.05","196.94K","1.16%"
"2022년 05월 11일","17.18","17.35","17.62","17.15","135.59K","-1.21%"
"2022년 05월 10일","17.39","17.90","18.03","17.36","170.05K","-2.19%"
"2022년 05월 09일","17.78","17.46","17.89","17.46","121.61K","0.74%"
"2022년 05월 06일","17.65","17.83","17.85","17.36","83.69K","-0.79%"
"2022년 05월 05일","17.79","18.06","18.06","17.54","99.99K","-2.52%"
"2022년 05월 04일","18.25","17.88","18.27","17.62","89.22K","2.59%"
"2022년 05월 03일","17.79","17.75","17.95","17.53","93.63K","0.45%"
"2022년 05월 02일","17.71","17.62","17.83","17.28","198.05K","1.32%"
"2022년 04월 29일","17.48","18.14","18.20","17.42","126.56K","-4.43%"
