"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","34.34","33.33","34.34","33.33","3.03M","2.81%"
"2022년 05월 26일","33.40","32.11","33.71","32.11","3.27M","5.96%"
"2022년 05월 25일","31.52","29.58","31.83","29.55","4.17M","4.93%"
"2022년 05월 24일","30.04","30.82","30.82","29.78","6.09M","-4.03%"
"2022년 05월 23일","31.30","31.92","32.07","30.84","4.13M","-0.35%"
"2022년 05월 20일","31.41","31.66","31.81","30.53","5.08M","1.42%"
"2022년 05월 19일","30.97","31.25","31.95","30.93","4.04M","-2.76%"
"2022년 05월 18일","31.85","31.50","33.02","31.10","5.09M","-3.57%"
"2022년 05월 17일","33.03","32.79","33.40","31.95","6.20M","3.12%"
"2022년 05월 16일","32.03","31.26","32.64","31.25","6.26M","1.65%"
"2022년 05월 13일","31.51","30.42","32.18","30.33","6.16M","2.87%"
"2022년 05월 12일","30.63","28.27","31.57","28.10","11.91M","15.50%"
"2022년 05월 11일","26.52","28.41","28.53","26.39","8.02M","-6.26%"
"2022년 05월 10일","28.29","29.25","29.40","27.69","7.15M","-1.91%"
"2022년 05월 09일","28.84","29.80","30.45","28.68","8.05M","-4.94%"
"2022년 05월 06일","30.34","30.98","31.19","29.60","4.13M","-3.62%"
"2022년 05월 05일","31.48","32.79","32.87","30.99","4.08M","-5.32%"
"2022년 05월 04일","33.25","32.80","33.33","31.48","3.42M","1.56%"
"2022년 05월 03일","32.74","33.48","33.74","32.28","4.19M","-2.56%"
"2022년 05월 02일","33.60","33.01","33.63","32.52","2.31M","2.07%"
