"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","248.23","251.76","251.76","242.49","489.24K","-2.89%"
"2022년 05월 23일","255.63","258.37","259.42","245.85","716.17K","-0.46%"
"2022년 05월 20일","256.81","257.26","261.52","245.78","839.04K","1.84%"
"2022년 05월 19일","252.18","237.25","263.89","237.25","1.13M","5.60%"
"2022년 05월 18일","238.80","232.87","252.93","232.25","998.20K","-0.23%"
"2022년 05월 17일","239.35","231.61","239.51","230.00","835.52K","7.43%"
"2022년 05월 16일","222.79","229.98","233.50","221.99","589.46K","-4.07%"
"2022년 05월 13일","232.25","221.60","236.59","221.29","1.15M","9.59%"
"2022년 05월 12일","211.92","212.70","227.17","207.00","1.25M","-2.12%"
"2022년 05월 11일","216.52","232.00","237.83","215.70","1.09M","-7.39%"
"2022년 05월 10일","233.80","238.03","242.94","224.03","1.08M","3.75%"
"2022년 05월 09일","225.36","246.28","250.98","221.08","1.16M","-10.50%"
"2022년 05월 06일","251.81","264.11","264.11","250.00","599.41K","-5.42%"
"2022년 05월 05일","266.23","280.89","283.20","261.44","874.35K","-6.45%"
"2022년 05월 04일","284.60","265.83","284.89","261.25","1.03M","8.35%"
"2022년 05월 03일","262.67","251.70","265.65","246.35","1.14M","2.88%"
"2022년 05월 02일","255.31","250.50","256.52","245.60","1.05M","1.96%"
"2022년 04월 29일","250.41","253.38","260.64","249.70","762.60K","-1.57%"
"2022년 04월 28일","254.41","256.16","259.62","241.55","1.33M","1.98%"
"2022년 04월 27일","249.48","249.00","263.33","247.20","1.15M","1.93%"
"2022년 04월 26일","244.76","252.22","253.82","244.74","943.47K","-3.44%"
"2022년 04월 25일","253.49","247.77","255.60","245.06","831.47K","0.76%"
