"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","17.74","17.75","18.02","17.15","19.15M","1.37%"
"2022년 05월 19일","17.50","17.35","17.87","17.27","16.97M","0.23%"
"2022년 05월 18일","17.46","18.03","18.36","17.26","19.48M","-4.90%"
"2022년 05월 17일","18.36","17.69","18.36","17.58","18.69M","6.68%"
"2022년 05월 16일","17.21","17.92","18.50","17.14","16.64M","-4.92%"
"2022년 05월 13일","18.10","17.18","18.25","17.17","15.28M","5.79%"
"2022년 05월 12일","17.11","16.51","17.74","16.51","21.90M","2.95%"
"2022년 05월 11일","16.62","17.24","17.84","16.59","17.79M","-4.21%"
"2022년 05월 10일","17.35","17.33","17.97","17.10","18.30M","1.46%"
"2022년 05월 09일","17.10","17.29","17.84","16.86","20.14M","-3.66%"
"2022년 05월 06일","17.75","18.55","18.71","17.55","22.65M","-5.99%"
"2022년 05월 05일","18.88","19.39","20.08","18.50","21.44M","-3.97%"
"2022년 05월 04일","19.66","19.37","19.80","18.81","16.98M","2.02%"
"2022년 05월 03일","19.27","19.02","19.68","18.69","19.39M","0.10%"
"2022년 05월 02일","19.25","18.15","19.45","18.05","26.11M","6.06%"
"2022년 04월 29일","18.15","18.36","19.20","18.08","22.97M","-1.09%"
"2022년 04월 28일","18.35","19.02","19.42","17.89","23.05M","-2.55%"
"2022년 04월 27일","18.83","19.86","19.95","18.20","33.79M","-5.04%"
"2022년 04월 26일","19.83","19.93","20.96","19.63","33.71M","-7.77%"
"2022년 04월 25일","21.50","20.06","21.94","19.95","35.84M","4.52%"
"2022년 04월 22일","20.57","21.00","21.91","20.37","23.48M","-4.10%"
