"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","45.87","44.99","46.09","44.99","25.86K","2.02%"
"2022년 05월 26일","44.96","44.39","45.54","44.02","27.65K","2.11%"
"2022년 05월 25일","44.03","42.67","44.07","42.67","39.06K","2.42%"
"2022년 05월 24일","42.99","42.71","43.13","41.71","50.52K","0.63%"
"2022년 05월 23일","42.72","42.34","43.29","41.65","43.70K","1.93%"
"2022년 05월 20일","41.91","43.72","43.92","40.77","77.47K","-3.66%"
"2022년 05월 19일","43.50","44.34","44.34","42.40","48.41K","-1.67%"
"2022년 05월 18일","44.24","45.32","45.48","44.07","80.05K","-2.92%"
"2022년 05월 17일","45.57","44.93","45.63","44.61","45.69K","1.86%"
"2022년 05월 16일","44.74","44.79","45.23","44.10","32.79K","-0.22%"
"2022년 05월 13일","44.84","44.47","45.23","44.25","41.42K","1.10%"
"2022년 05월 12일","44.35","42.79","44.56","42.79","47.53K","3.86%"
"2022년 05월 11일","42.70","43.88","44.23","42.47","43.33K","-2.18%"
"2022년 05월 10일","43.65","45.07","45.07","42.99","34.38K","-2.76%"
"2022년 05월 09일","44.89","42.48","45.33","42.48","51.48K","5.15%"
"2022년 05월 06일","42.69","43.45","43.45","41.96","50.74K","-2.27%"
"2022년 05월 05일","43.68","43.31","44.00","42.24","48.68K","-0.46%"
"2022년 05월 04일","43.88","44.00","44.24","43.16","36.37K","1.18%"
"2022년 05월 03일","43.37","43.66","43.87","42.96","33.75K","-1.16%"
"2022년 05월 02일","43.88","44.06","44.70","43.18","33.58K","0.21%"
"2022년 04월 29일","43.79","44.58","44.81","43.71","35.43K","-1.46%"
