"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","240.26","243.25","243.25","238.29","793.41K","-1.96%"
"2022년 05월 23일","245.07","246.71","246.89","239.57","783.37K","0.65%"
"2022년 05월 20일","243.49","244.83","246.03","236.25","974.18K","1.14%"
"2022년 05월 19일","240.75","235.76","244.69","235.04","1.11M","0.39%"
"2022년 05월 18일","239.81","239.39","248.82","237.61","1.66M","-1.40%"
"2022년 05월 17일","243.22","239.30","244.96","237.66","1.22M","4.06%"
"2022년 05월 16일","233.74","231.74","237.11","229.00","1.46M","0.08%"
"2022년 05월 13일","233.56","223.10","235.63","221.81","1.78M","7.42%"
"2022년 05월 12일","217.42","210.18","221.91","208.87","1.31M","2.05%"
"2022년 05월 11일","213.05","215.49","224.47","208.35","1.73M","-3.01%"
"2022년 05월 10일","219.67","225.50","230.00","211.89","1.96M","-0.46%"
"2022년 05월 09일","220.68","237.92","240.68","220.35","2.41M","-11.39%"
"2022년 05월 06일","249.05","283.00","283.00","239.03","3.55M","-14.63%"
"2022년 05월 05일","291.72","305.58","306.48","287.73","1.05M","-5.19%"
"2022년 05월 04일","307.68","300.72","309.12","291.34","836.45K","2.32%"
"2022년 05월 03일","300.70","301.06","305.63","299.00","767.57K","-0.05%"
"2022년 05월 02일","300.85","295.02","302.33","292.51","845.92K","1.42%"
"2022년 04월 29일","296.65","303.50","309.09","295.91","807.31K","-2.12%"
"2022년 04월 28일","303.06","300.13","304.57","292.60","943.70K","1.86%"
"2022년 04월 27일","297.54","300.69","306.86","296.54","783.73K","-1.29%"
"2022년 04월 26일","301.44","314.92","317.19","300.55","930.05K","-5.53%"
"2022년 04월 25일","319.10","320.00","321.19","312.77","909.97K","-1.11%"
