"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","33.23","32.62","33.45","32.62","26.62K","1.93%"
"2022년 05월 26일","32.60","32.28","32.75","32.28","23.59K","1.27%"
"2022년 05월 25일","32.19","32.19","32.88","32.10","38.43K","0.44%"
"2022년 05월 24일","32.05","32.04","32.30","31.93","34.46K","0.22%"
"2022년 05월 23일","31.98","31.75","32.21","31.55","20.62K","0.85%"
"2022년 05월 20일","31.71","31.80","31.80","31.62","34.07K","-0.38%"
"2022년 05월 19일","31.83","32.16","32.17","31.63","22.91K","-1.09%"
"2022년 05월 18일","32.18","32.15","32.70","31.99","25.32K","-0.06%"
"2022년 05월 17일","32.20","32.42","32.56","32.08","28.58K","0.12%"
"2022년 05월 16일","32.16","32.12","32.74","31.64","32.02K","-0.40%"
"2022년 05월 13일","32.29","32.52","32.52","32.05","23.82K","-0.03%"
"2022년 05월 12일","32.30","32.72","32.90","32.13","37.82K","-1.07%"
"2022년 05월 11일","32.65","32.93","33.25","32.53","35.08K","-0.67%"
"2022년 05월 10일","32.87","33.86","33.91","32.57","36.22K","-1.41%"
"2022년 05월 09일","33.34","33.73","33.77","33.16","23.16K","-1.59%"
"2022년 05월 06일","33.88","33.81","33.90","33.69","12.50K","0.27%"
"2022년 05월 05일","33.79","33.72","34.14","33.25","39.25K","-0.85%"
"2022년 05월 04일","34.08","34.33","34.33","33.83","12.29K","-0.06%"
"2022년 05월 03일","34.10","34.24","34.52","33.84","23.68K","0.00%"
"2022년 05월 02일","34.10","34.03","34.54","34.02","21.87K","-0.38%"
"2022년 04월 29일","34.23","34.32","34.67","34.00","22.87K","-0.81%"
