"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","30.86","31.98","31.98","30.01","1.28K","2.02%"
"2022년 05월 26일","30.25","30.11","31.44","30.11","4.39K","-0.82%"
"2022년 05월 25일","30.50","31.76","31.76","30.50","1.64K","1.37%"
"2022년 05월 24일","30.09","30.72","31.30","29.63","3.44K","-4.06%"
"2022년 05월 23일","31.36","31.00","31.63","31.00","2.12K","0.67%"
"2022년 05월 20일","31.15","31.86","31.86","31.15","0.95K","-2.31%"
"2022년 05월 19일","31.89","31.84","31.95","31.84","3.84K","2.79%"
"2022년 05월 18일","31.02","31.02","31.02","31.02","0.45K","-1.21%"
"2022년 05월 17일","31.40","30.96","31.50","30.96","4.04K","2.61%"
"2022년 05월 16일","30.60","31.87","31.87","30.51","5.96K","-1.45%"
"2022년 05월 13일","31.05","31.08","31.08","31.00","2.11K","0.16%"
"2022년 05월 12일","31.00","31.08","31.08","31.00","0.62K","-0.80%"
"2022년 05월 11일","31.25","31.50","31.50","31.25","1.03K","0.64%"
"2022년 05월 10일","31.05","31.08","31.08","30.85","9.03K","1.67%"
"2022년 05월 09일","30.54","30.10","30.75","30.10","3.15K","-0.68%"
"2022년 05월 06일","30.75","31.31","31.31","30.33","2.13K","0.82%"
"2022년 05월 05일","30.50","30.30","30.50","30.10","1.42K","0.23%"
"2022년 05월 04일","30.43","30.70","30.75","30.40","2.75K","-0.72%"
"2022년 05월 03일","30.65","30.65","30.65","30.38","2.81K","1.26%"
"2022년 05월 02일","30.27","30.37","30.37","30.27","0.67K","-0.72%"
