"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","17.29","16.99","17.39","16.87","57.57K","1.35%"
"2022년 05월 26일","17.06","16.36","17.44","16.20","95.58K","5.11%"
"2022년 05월 25일","16.23","15.96","16.50","15.94","68.70K","1.69%"
"2022년 05월 24일","15.96","15.36","16.22","15.13","138.86K","2.97%"
"2022년 05월 23일","15.50","15.72","15.72","15.20","88.45K","-1.27%"
"2022년 05월 20일","15.70","15.98","15.99","15.35","89.31K","-0.82%"
"2022년 05월 19일","15.83","16.38","16.38","15.78","71.77K","-3.59%"
"2022년 05월 18일","16.42","16.65","16.65","16.04","96.89K","-2.67%"
"2022년 05월 17일","16.87","17.21","17.49","16.86","124.07K","-0.59%"
"2022년 05월 16일","16.97","16.88","17.29","16.65","72.42K","0.06%"
"2022년 05월 13일","16.96","17.19","17.33","16.84","69.94K","-0.70%"
"2022년 05월 12일","17.08","16.98","17.61","16.80","84.21K","1.07%"
"2022년 05월 11일","16.90","17.22","17.63","16.85","79.53K","-1.92%"
"2022년 05월 10일","17.23","17.12","17.88","16.84","75.78K","1.65%"
"2022년 05월 09일","16.95","16.85","17.20","16.75","68.89K","-0.35%"
"2022년 05월 06일","17.01","17.08","17.29","16.85","66.87K","-0.41%"
"2022년 05월 05일","17.08","17.21","17.21","16.71","115.79K","-2.12%"
"2022년 05월 04일","17.45","17.29","17.45","16.83","82.46K","1.81%"
"2022년 05월 03일","17.14","17.28","17.39","16.93","90.06K","-0.81%"
"2022년 05월 02일","17.28","16.76","17.35","16.76","106.97K","2.49%"
"2022년 04월 29일","16.86","17.28","17.57","16.78","93.26K","-2.99%"
