"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","57.37","57.44","57.72","56.69","16.42K","0.19%"
"2022년 05월 26일","57.26","57.04","58.22","57.04","21.28K","0.90%"
"2022년 05월 25일","56.75","56.46","57.86","56.46","21.21K","-0.61%"
"2022년 05월 24일","57.10","55.97","57.33","55.86","22.83K","1.19%"
"2022년 05월 23일","56.43","54.70","56.58","54.70","21.73K","4.00%"
"2022년 05월 20일","54.26","54.58","54.58","53.20","24.69K","-0.24%"
"2022년 05월 19일","54.39","55.32","55.32","53.99","25.02K","-2.16%"
"2022년 05월 18일","55.59","57.06","57.24","55.38","45.01K","-3.39%"
"2022년 05월 17일","57.54","56.68","57.67","56.05","21.05K","1.43%"
"2022년 05월 16일","56.73","56.72","57.33","56.44","19.26K","0.41%"
"2022년 05월 13일","56.50","54.73","57.08","54.73","24.42K","2.82%"
"2022년 05월 12일","54.95","53.15","55.33","53.15","23.81K","2.86%"
"2022년 05월 11일","53.42","52.29","53.58","52.29","18.84K","2.45%"
"2022년 05월 10일","52.14","52.17","53.13","51.51","27.66K","-0.04%"
"2022년 05월 09일","52.16","50.51","52.42","50.51","13.21K","2.37%"
"2022년 05월 06일","50.95","51.17","51.68","50.74","29.47K","-0.66%"
"2022년 05월 05일","51.29","52.89","52.90","50.83","22.22K","-3.10%"
"2022년 05월 04일","52.93","51.65","53.46","51.21","23.05K","2.32%"
"2022년 05월 03일","51.73","51.70","52.52","51.67","24.83K","-1.11%"
"2022년 05월 02일","52.31","53.63","54.44","51.52","48.83K","-3.58%"
"2022년 04월 29일","54.25","55.64","55.64","54.19","21.15K","-2.66%"
