"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","169.06","168.24","169.71","165.12","830.48K","0.46%"
"2022년 05월 23일","168.29","165.33","169.93","165.33","1.13M","3.42%"
"2022년 05월 20일","162.73","163.78","165.43","159.41","1.14M","-0.10%"
"2022년 05월 19일","162.89","162.93","166.03","161.37","1.20M","-1.70%"
"2022년 05월 18일","165.70","168.68","169.97","164.81","1.04M","-2.95%"
"2022년 05월 17일","170.74","167.45","170.74","166.47","1.33M","4.19%"
"2022년 05월 16일","163.87","166.57","166.71","163.42","1.04M","-1.63%"
"2022년 05월 13일","166.58","167.77","169.74","166.20","867.36K","0.51%"
"2022년 05월 12일","165.73","164.41","166.75","162.25","1.26M","0.72%"
"2022년 05월 11일","164.55","165.72","170.82","164.35","1.23M","-0.77%"
"2022년 05월 10일","165.83","168.74","169.86","161.54","1.35M","-1.31%"
"2022년 05월 09일","168.03","168.04","170.64","167.00","1.32M","-1.44%"
"2022년 05월 06일","170.48","171.80","172.28","167.75","1.24M","-0.96%"
"2022년 05월 05일","172.14","173.81","173.81","168.81","1.27M","-2.24%"
"2022년 05월 04일","176.09","169.78","176.99","168.86","1.45M","3.44%"
"2022년 05월 03일","170.23","169.53","171.26","168.64","791.60K","1.19%"
"2022년 05월 02일","168.23","168.25","169.54","164.56","1.06M","0.95%"
"2022년 04월 29일","166.64","170.76","171.90","166.18","1.09M","-2.73%"
"2022년 04월 28일","171.31","171.93","173.49","168.21","976.49K","0.04%"
"2022년 04월 27일","171.25","169.78","172.80","168.21","1.10M","1.21%"
"2022년 04월 26일","169.21","170.82","174.10","169.04","1.27M","-2.75%"
"2022년 04월 25일","174.00","170.74","174.62","168.01","1.52M","0.92%"
