"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","25.00","25.40","25.40","24.90","5.46K","-1.96%"
"2022년 05월 26일","25.50","25.50","25.55","25.45","1.35K","0.12%"
"2022년 05월 25일","25.47","25.30","25.47","25.30","0.93K","-1.32%"
"2022년 05월 24일","25.81","25.81","25.81","25.81","-","-0.27%"
"2022년 05월 23일","25.88","25.88","25.88","25.88","0.23K","2.86%"
"2022년 05월 20일","25.16","25.80","25.80","24.90","6.81K","-0.69%"
"2022년 05월 19일","25.33","25.55","25.55","25.33","0.76K","1.58%"
"2022년 05월 18일","24.94","25.76","26.26","24.94","3.92K","-0.90%"
"2022년 05월 17일","25.17","24.83","25.17","24.83","0.89K","1.69%"
"2022년 05월 16일","24.75","24.90","25.08","24.75","7.12K","-1.20%"
"2022년 05월 13일","25.05","25.35","25.35","25.05","0.48K","-2.53%"
"2022년 05월 12일","25.70","25.12","25.70","25.12","0.66K","3.01%"
"2022년 05월 11일","24.95","24.95","24.95","24.95","0.38K","-3.37%"
"2022년 05월 10일","25.82","25.82","25.82","25.82","-","0.86%"
"2022년 05월 09일","25.60","25.59","25.60","25.59","0.29K","0.39%"
"2022년 05월 06일","25.50","25.60","26.00","25.50","3.80K","-1.70%"
"2022년 05월 05일","25.94","25.94","25.94","25.94","-","-0.19%"
"2022년 05월 04일","25.99","26.19","26.21","25.66","1.58K","1.32%"
"2022년 05월 03일","25.65","25.65","25.65","25.65","0.59K","-0.96%"
"2022년 05월 02일","25.90","26.00","26.01","25.80","2.95K","-0.35%"
