"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","83.07","82.40","83.07","81.82","70.33K","1.16%"
"2022년 05월 26일","82.12","81.61","82.40","80.99","95.03K","1.90%"
"2022년 05월 25일","80.59","80.57","81.52","80.28","56.79K","-0.38%"
"2022년 05월 24일","80.90","80.53","80.90","79.46","59.73K","0.50%"
"2022년 05월 23일","80.50","80.55","81.45","80.23","71.70K","0.78%"
"2022년 05월 20일","79.88","78.98","79.91","78.15","103.54K","1.91%"
"2022년 05월 19일","78.38","78.66","79.49","78.10","94.16K","-1.41%"
"2022년 05월 18일","79.50","79.24","80.05","78.80","77.08K","-0.66%"
"2022년 05월 17일","80.03","78.63","80.26","78.48","66.66K","2.62%"
"2022년 05월 16일","77.99","78.63","79.06","77.17","54.83K","-0.60%"
"2022년 05월 13일","78.46","79.10","79.71","78.15","68.12K","-0.49%"
"2022년 05월 12일","78.85","78.79","79.50","77.75","82.87K","-0.55%"
"2022년 05월 11일","79.29","79.58","80.55","79.10","50.93K","-0.10%"
"2022년 05월 10일","79.37","81.42","81.55","78.36","89.11K","-2.17%"
"2022년 05월 09일","81.13","79.81","81.46","79.43","135.40K","1.16%"
"2022년 05월 06일","80.20","79.93","80.55","78.56","100.97K","-0.04%"
"2022년 05월 05일","80.23","81.45","82.15","79.76","153.57K","-2.36%"
"2022년 05월 04일","82.17","78.59","82.30","78.59","124.41K","4.32%"
"2022년 05월 03일","78.77","78.47","79.00","77.41","138.94K","0.13%"
"2022년 05월 02일","78.67","77.67","79.03","77.65","112.36K","1.67%"
"2022년 04월 29일","77.38","78.01","78.42","76.99","133.67K","-1.17%"
