"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","217.09","215.75","217.61","213.27","2.14M","0.09%"
"2022년 05월 23일","216.89","215.49","217.10","214.33","3.05M","1.55%"
"2022년 05월 20일","213.58","216.00","217.45","210.24","3.80M","-1.35%"
"2022년 05월 19일","216.50","219.43","220.30","212.72","5.43M","-3.77%"
"2022년 05월 18일","224.99","232.32","232.35","224.08","2.61M","-3.10%"
"2022년 05월 17일","232.19","231.47","233.09","229.29","2.72M","1.89%"
"2022년 05월 16일","227.89","230.11","231.43","227.32","3.09M","-1.24%"
"2022년 05월 13일","230.76","226.87","232.35","226.71","3.10M","2.14%"
"2022년 05월 12일","225.93","223.39","227.98","221.86","3.23M","0.92%"
"2022년 05월 11일","223.88","222.86","228.12","222.46","2.45M","0.58%"
"2022년 05월 10일","222.60","227.99","228.23","218.28","3.85M","-1.18%"
"2022년 05월 09일","225.25","227.00","227.76","224.42","3.29M","-1.89%"
"2022년 05월 06일","229.59","230.53","230.59","225.77","2.77M","-0.82%"
"2022년 05월 05일","231.48","235.44","236.34","229.56","3.01M","-2.37%"
"2022년 05월 04일","237.09","233.27","237.64","231.41","2.60M","2.15%"
"2022년 05월 03일","232.10","232.99","233.45","229.61","2.29M","-0.33%"
"2022년 05월 02일","232.87","235.48","236.34","228.62","3.67M","-0.61%"
"2022년 04월 29일","234.29","238.10","239.88","233.84","4.41M","-2.07%"
"2022년 04월 28일","239.25","236.79","239.88","236.43","4.51M","1.04%"
"2022년 04월 27일","236.79","232.54","238.03","232.29","3.49M","1.37%"
"2022년 04월 26일","233.59","235.60","237.86","233.43","2.32M","-1.20%"
"2022년 04월 25일","236.42","233.83","236.96","230.06","4.13M","0.90%"
