"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","74.03","73.05","74.44","73.05","156.80K","1.89%"
"2022년 05월 26일","72.66","72.53","73.46","72.37","160.14K","1.20%"
"2022년 05월 25일","71.80","70.45","72.25","69.88","258.14K","1.70%"
"2022년 05월 24일","70.60","70.38","70.86","69.03","187.65K","-0.11%"
"2022년 05월 23일","70.68","71.16","71.38","70.00","188.28K","0.33%"
"2022년 05월 20일","70.45","71.09","71.24","68.69","277.58K","-0.42%"
"2022년 05월 19일","70.75","69.88","71.73","69.75","251.32K","0.11%"
"2022년 05월 18일","70.67","70.58","74.10","69.91","352.55K","-1.41%"
"2022년 05월 17일","71.68","71.36","71.68","70.73","129.26K","2.14%"
"2022년 05월 16일","70.18","70.97","70.97","69.43","178.29K","-1.65%"
"2022년 05월 13일","71.36","69.46","72.07","69.46","267.26K","1.45%"
"2022년 05월 12일","70.34","69.21","70.49","68.46","271.97K","1.05%"
"2022년 05월 11일","69.61","70.37","71.52","69.17","163.70K","-0.63%"
"2022년 05월 10일","70.05","71.82","71.82","69.11","151.45K","-1.37%"
"2022년 05월 09일","71.02","69.95","71.77","69.73","212.81K","0.44%"
"2022년 05월 06일","70.71","71.88","71.88","69.71","165.67K","-1.90%"
"2022년 05월 05일","72.08","73.25","73.81","71.12","228.71K","-2.86%"
"2022년 05월 04일","74.20","71.78","74.33","71.25","159.23K","3.53%"
"2022년 05월 03일","71.67","70.85","72.22","70.34","216.77K","0.90%"
"2022년 05월 02일","71.03","69.90","71.43","69.28","312.36K","1.56%"
"2022년 04월 29일","69.94","71.33","71.86","69.53","808.02K","-2.74%"
